ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Comment	Source
Wenzhou_SLEEP_2	Wenzhou	ouji1238	wuu	SLEEP	睏	kʰy⁵¹	kʰ y ⁵ ¹	kʰy⁵¹	SLEEP_2		Liu2007
Changsha_SLEEP_1	Changsha	chan1326	hsn	SLEEP	睡	ɕyei¹¹	ɕ y e i ¹ ¹	ɕyei¹¹	SLEEP_1		Liu2007
Changsha_SLEEP_2	Changsha	chan1326	hsn	SLEEP	睏	kʰuən⁵⁵	kʰ u ə n ⁵ ⁵	kʰuən⁵⁵	SLEEP_2		Liu2007
Loudi_SLEEP_2	Loudi	loud1234	hsn	SLEEP	睏	kʰun³⁵	kʰ u n ³ ⁵	kʰun³⁵	SLEEP_2		Liu2007
Nanchang_SLEEP_2	Nanchang	nanc1254	gan	SLEEP	睏	kʰun²¹³	kʰ u n ² ¹ ³	kʰun²¹³	SLEEP_2		Liu2007
Meixian_SLEEP_1	Meixian	yuet1238	hak	SLEEP	睡	soi⁵³	s o i ⁵ ³	soi⁵³	SLEEP_1		Liu2007
Guilin_SLEEP_1	Guilin	guil1241	cnp	SLEEP	睡	suei²¹	s u e i ² ¹	suei²¹	SLEEP_1		Liu2007
Guangzhou_SLEEP_1	Guangzhou	guan1279	yue	SLEEP	睡	søy²²	s ø y ² ²	søy²²	SLEEP_1		Liu2007
Fuzhou_SLEEP_2	Fuzhou	fuzh1239	cdo	SLEEP	睏	kʰɔuŋ²¹²	kʰ ɔ u ŋ ² ¹ ²	kʰɔuŋ²¹²	SLEEP_2		Liu2007
Xiamen_SLEEP_2	Xiamen	xiam1236	cdo	SLEEP	睏	kʰun²¹	kʰ u n ² ¹	kʰun²¹	SLEEP_2		Liu2007
Beijing_SUCK_1	Beijing	beij1234	cmn	SUCK	吸	ɕi⁵⁵	ɕ i ⁵ ⁵	ɕi⁵⁵	SUCK_1		Liu2007
Haerbin_SUCK_2	Ha'erbin	haer1234	cmn	SUCK	裹	kuo²¹³	k u o ² ¹ ³	kuo²¹³	SUCK_2		Liu2007
Jinan_SUCK_3	Jinan	jina1245	cmn	SUCK	吮	ʂuẽ⁵³	ʂ u ẽ ⁵ ³	ʂuẽ⁵³	SUCK_3		Liu2007
Rongcheng_SUCK_3	Rongcheng	rong1271	cmn	SUCK	吮	çy²¹⁴	ç y ² ¹ ⁴	çy²¹⁴	SUCK_3		Liu2007
Taiyuan_SUCK_1	Taiyuan	taiy1243	cjy	SUCK	吸	ɕiəʔ²	ɕ i ə ʔ ²	ɕiəʔ²	SUCK_1		Liu2007
XiAn_SUCK_1	Xi'an	xian1253	cmn	SUCK	吸	ɕi²¹	ɕ i ² ¹	ɕi²¹	SUCK_1		Liu2007
Chengdu_SUCK_4	Chengdu	chen1267	cmn	SUCK	㰵	tɕy²¹	t ɕ y ² ¹	tɕy²¹	SUCK_4		Liu2007
Nanjing_SUCK_5	Nanjing	nanj1234	cmn	SUCK	嗍	soʔ⁵	s o ʔ ⁵	soʔ⁵	SUCK_5		Liu2007
Jixi_SUCK_5	Jixi	jixi1238	czh	SUCK	嗍	soʔ³²*	s o ʔ ³ ² *	soʔ³²*	SUCK_5		Liu2007
Suzhou_SUCK_6	Suzhou	suzh1234	wuu	SUCK	呼	həu⁴⁴	h ə u ⁴ ⁴	həu⁴⁴	SUCK_6		Liu2007
Suzhou_SUCK_5	Suzhou	suzh1234	wuu	SUCK	嗍	soʔ⁴	s o ʔ ⁴	soʔ⁴	SUCK_5		Liu2007
Wenzhou_SUCK_4	Wenzhou	ouji1238	wuu	SUCK	㰵	tɕy⁴¹	t ɕ y ⁴ ¹	tɕy⁴¹	SUCK_4		Liu2007
Wenzhou_SUCK_1	Wenzhou	ouji1238	wuu	SUCK	吸	ɕiai⁴¹	ɕ i a i ⁴ ¹	ɕiai⁴¹	SUCK_1		Liu2007
Changsha_SUCK_7	Changsha	chan1326	hsn	SUCK	唚	tɕin³³	t ɕ i n ³ ³	tɕin³³	SUCK_7		Liu2007
Loudi_SUCK_7	Loudi	loud1234	hsn	SUCK	唚	tsin⁴⁴	t s i n ⁴ ⁴	tsin⁴⁴	SUCK_7		Liu2007
Nanchang_SUCK_8	Nanchang	nanc1254	gan	SUCK	哜	tɕit⁵	t ɕ i t ⁵	tɕit⁵	SUCK_8		Liu2007
Meixian_SUCK_1	Meixian	yuet1238	hak	SUCK	吸	kʰip¹	kʰ i p ¹	kʰip¹	SUCK_1		Liu2007
Guilin_SUCK_5	Guilin	guil1241	cnp	SUCK	嗍	suo⁵⁵	s u o ⁵ ⁵	suo⁵⁵	SUCK_5		Liu2007
Guangzhou_SUCK_3	Guangzhou	guan1279	yue	SUCK	吮	syn²³	s y n ² ³	syn²³	SUCK_3		Liu2007
Guangzhou_SUCK_1	Guangzhou	guan1279	yue	SUCK	吸	kʰɐp⁵	kʰ ɐ p ⁵	kʰɐp⁵	SUCK_1		Liu2007
Fuzhou_SUCK_5	Fuzhou	fuzh1239	cdo	SUCK	嗍	soʔ²⁴*	s o ʔ ² ⁴ *	soʔ²⁴*	SUCK_5		Liu2007
Xiamen_SUCK_5	Xiamen	xiam1236	cdo	SUCK	嗍	suʔ⁵	s u ʔ ⁵	suʔ⁵	SUCK_5		Liu2007
Beijing_SAY_2	Beijing	beij1234	cmn	SAY	說	ʂuo⁵⁵	ʂ u o ⁵ ⁵	ʂuo⁵⁵	SAY_2		Liu2007
Haerbin_SAY_2	Ha'erbin	haer1234	cmn	SAY	說	ʂuo⁴⁴	ʂ u o ⁴ ⁴	ʂuo⁴⁴	SAY_2		Liu2007
Haerbin_SAY_1	Ha'erbin	haer1234	cmn	SAY	掰	pai⁴⁴	p a i ⁴ ⁴	pai⁴⁴	SAY_1		Liu2007
Haerbin_SAY_3	Ha'erbin	haer1234	cmn	SAY	唠	lau⁴⁴	l a u ⁴ ⁴	lau⁴⁴	SAY_3		Liu2007
Jinan_SAY_2	Jinan	jina1245	cmn	SAY	說	ʂuɤ²¹	ʂ u ɤ ² ¹	ʂuɤ²¹	SAY_2		Liu2007
Rongcheng_SAY_2	Rongcheng	rong1271	cmn	SAY	說	ʃuɛ²¹⁴	ʃ u ɛ ² ¹ ⁴	ʃuɛ²¹⁴	SAY_2		Liu2007
Taiyuan_SAY_2	Taiyuan	taiy1243	cjy	SAY	說	suəʔ²	s u ə ʔ ²	suəʔ²	SAY_2		Liu2007
XiAn_SAY_2	Xi'an	xian1253	cmn	SAY	說	ʂy²¹	ʂ y ² ¹	ʂy²¹	SAY_2		Liu2007
Chengdu_SAY_2	Chengdu	chen1267	cmn	SAY	說	so²¹	s o ² ¹	so²¹	SAY_2		Liu2007
Chengdu_SAY_1	Chengdu	chen1267	cmn	SAY	擺	pai⁵³	p a i ⁵ ³	pai⁵³	SAY_1		Liu2007
Nanjing_SAY_4	Nanjing	nanj1234	cmn	SAY	講	tɕiɑ̃¹¹	t ɕ i ɑ̃ ¹ ¹	tɕiɑ̃¹¹	SAY_4		Liu2007
Nanjing_SAY_2	Nanjing	nanj1234	cmn	SAY	說	soʔ⁵	s o ʔ ⁵	soʔ⁵	SAY_2		Liu2007
Jixi_SAY_2	Jixi	jixi1238	czh	SAY	說	ɕyaʔ³²*	ɕ y a ʔ ³ ² *	ɕyaʔ³²*	SAY_2		Liu2007
Jixi_SAY_4	Jixi	jixi1238	czh	SAY	講	kõ²¹³	k õ ² ¹ ³	kõ²¹³	SAY_4		Liu2007
Suzhou_SAY_2	Suzhou	suzh1234	wuu	SAY	說	səʔ⁴	s ə ʔ ⁴	səʔ⁴	SAY_2		Liu2007
Wenzhou_SAY_4	Wenzhou	ouji1238	wuu	SAY	講	kuɔ²⁴²	k u ɔ ² ⁴ ²	kuɔ²⁴²	SAY_4		Liu2007
Changsha_SAY_2	Changsha	chan1326	hsn	SAY	說	so²⁴	s o ² ⁴	so²⁴	SAY_2		Liu2007
Changsha_SAY_4	Changsha	chan1326	hsn	SAY	講	tɕian⁴¹	t ɕ i a n ⁴ ¹	tɕian⁴¹	SAY_4		Liu2007
Loudi_SAY_4	Loudi	loud1234	hsn	SAY	講	kɔŋ⁴²	k ɔ ŋ ⁴ ²	kɔŋ⁴²	SAY_4		Liu2007
Nanchang_SAY_5	Nanchang	nanc1254	gan	SAY	話	ua²¹	u a ² ¹	ua²¹	SAY_5		Liu2007
Meixian_SAY_4	Meixian	yuet1238	hak	SAY	講	koŋ³¹	k o ŋ ³ ¹	koŋ³¹	SAY_4		Liu2007
Guilin_SAY_4	Guilin	guil1241	cnp	SAY	講	kɑŋ²³	k ɑ ŋ ² ³	kɑŋ²³	SAY_4		Liu2007
Guangzhou_SAY_2	Guangzhou	guan1279	yue	SAY	說	syt³	s y t ³	syt³	SAY_2		Liu2007
Fuzhou_SAY_4	Fuzhou	fuzh1239	cdo	SAY	講	kouŋ³²	k o u ŋ ³ ²	kouŋ³²	SAY_4		Liu2007
Xiamen_SAY_4	Xiamen	xiam1236	cdo	SAY	講	kɔŋ⁵³	k ɔ ŋ ⁵ ³	kɔŋ⁵³	SAY_4		Liu2007
Beijing_SPLIT_2	Beijing	beij1234	cmn	SPLIT	撕裂	sz̩⁵⁵ liɛ⁵¹	s z̩ ⁵ ⁵   l i ɛ ⁵ ¹	sɿ⁵⁵ liɛ⁵¹	SPLIT_2		Liu2007
Haerbin_SPLIT_2	Ha'erbin	haer1234	cmn	SPLIT	撕裂	sz̩⁴⁴ liɛ⁵³	s z̩ ⁴ ⁴   l i ɛ ⁵ ³	sɿ⁴⁴ liɛ⁵³	SPLIT_2		Liu2007
Jinan_SPLIT_2	Jinan	jina1245	cmn	SPLIT	撕裂	sz̩²¹⁴⁻²⁴ liə³¹	s z̩ ² ¹ ⁴ ⁻ ² ⁴   l i ə ³ ¹	sɿ²¹⁴⁻²⁴ liə³¹	SPLIT_2		Liu2007
Rongcheng_SPLIT_2	Rongcheng	rong1271	cmn	SPLIT	撕裂	sz̩⁵² liɛ²¹⁴	s z̩ ⁵ ²   l i ɛ ² ¹ ⁴	sɿ⁵² liɛ²¹⁴	SPLIT_2		Liu2007
Taiyuan_SPLIT_1	Taiyuan	taiy1243	cjy	SPLIT	撕	sz̩²¹	s z̩ ² ¹	sɿ²¹	SPLIT_1		Liu2007
Taiyuan_SPLIT_2	Taiyuan	taiy1243	cjy	SPLIT	撕裂	sz̩²¹ lie⁴⁵	s z̩ ² ¹   l i e ⁴ ⁵	sɿ²¹ lie⁴⁵	SPLIT_2		Liu2007
XiAn_SPLIT_3	Xi'an	xian1253	cmn	SPLIT	撕烂	sz̩²¹ læ̃⁴⁴	s z̩ ² ¹   l æ̃ ⁴ ⁴	sɿ²¹ læ̃⁴⁴	SPLIT_3		Liu2007
XiAn_SPLIT_1	Xi'an	xian1253	cmn	SPLIT	撕	sz̩²¹	s z̩ ² ¹	sɿ²¹	SPLIT_1		Liu2007
Chengdu_SPLIT_4	Chengdu	chen1267	cmn	SPLIT	撕開	sz̩⁴⁵ kʰai⁴⁵	s z̩ ⁴ ⁵   kʰ a i ⁴ ⁵	sɿ⁴⁵ kʰai⁴⁵	SPLIT_4		Liu2007
Nanjing_SPLIT_1	Nanjing	nanj1234	cmn	SPLIT	撕	sz̩³¹	s z̩ ³ ¹	sɿ³¹	SPLIT_1		Liu2007
Nanjing_SPLIT_2	Nanjing	nanj1234	cmn	SPLIT	撕裂	sz̩³¹ lieʔ⁵	s z̩ ³ ¹   l i e ʔ ⁵	sɿ³¹ lieʔ⁵	SPLIT_2		Liu2007
Jixi_SPLIT_5	Jixi	jixi1238	czh	SPLIT	扯	tɕʰiɔ²¹³	t ɕʰ i ɔ ² ¹ ³	tɕʰiɔ²¹³	SPLIT_5		Liu2007
Jixi_SPLIT_4	Jixi	jixi1238	czh	SPLIT	扯開	tɕʰiɔ²¹³⁻³¹ kʰa⁵⁵	t ɕʰ i ɔ ² ¹ ³ ⁻ ³ ¹   kʰ a ⁵ ⁵	tɕʰiɔ²¹³⁻³¹ kʰa⁵⁵	SPLIT_4		Liu2007
Suzhou_SPLIT_6	Suzhou	suzh1234	wuu	SPLIT	㧸	hən⁴⁴	h ə n ⁴ ⁴	hən⁴⁴	SPLIT_6		Liu2007
Wenzhou_SPLIT_7	Wenzhou	ouji1238	wuu	SPLIT	𢱋	do²¹	d o ² ¹	do²¹	SPLIT_7		Liu2007
Changsha_SPLIT_1	Changsha	chan1326	hsn	SPLIT	撕	si³³	s i ³ ³	si³³	SPLIT_1		Liu2007
Changsha_SPLIT_5	Changsha	chan1326	hsn	SPLIT	扯	tʂʰə⁴¹	t ʂʰ ə ⁴ ¹	tʂʰə⁴¹	SPLIT_5		Liu2007
Loudi_SPLIT_8	Loudi	loud1234	hsn	SPLIT	扯破	tʰiɔ⁴² bu³⁵⁻⁵	tʰ i ɔ ⁴ ²   b u ³ ⁵ ⁻ ⁵	tʰiɔ⁴² bu³⁵⁻⁵	SPLIT_8		Liu2007
Nanchang_SPLIT_2	Nanchang	nanc1254	gan	SPLIT	撕裂	si⁴² liɛt⁵	s i ⁴ ²   l i ɛ t ⁵	si⁴² liɛt⁵	SPLIT_2		Liu2007
Nanchang_SPLIT_1	Nanchang	nanc1254	gan	SPLIT	撕	sz̩⁴²	s z̩ ⁴ ²	sɿ⁴²	SPLIT_1		Liu2007
Nanchang_SPLIT_10	Nanchang	nanc1254	gan	SPLIT	囗	tsei⁴²	t s e i ⁴ ²	tsei⁴²	SPLIT_10		Liu2007
Meixian_SPLIT_4	Meixian	yuet1238	hak	SPLIT	扯開	tsʰa³¹ kʰoi³³	t sʰ a ³ ¹   kʰ o i ³ ³	tsʰa³¹ kʰoi³³	SPLIT_4		Liu2007
Guilin_SPLIT_8	Guilin	guil1241	cnp	SPLIT	扯破	tsʰᴀ²³⁻²² pʰuo²⁵	t sʰ ᴀ ² ³ ⁻ ² ²   pʰ u o ² ⁵	tsʰᴀ²³⁻²² pʰuo²⁵	SPLIT_8		Liu2007
Guangzhou_SPLIT_2	Guangzhou	guan1279	yue	SPLIT	撕裂	si⁵³ lit²	s i ⁵ ³   l i t ²	si⁵³ lit²	SPLIT_2		Liu2007
Fuzhou_SPLIT_2	Fuzhou	fuzh1239	cdo	SPLIT	扯裂	tʰie³² lieʔ⁵	tʰ i e ³ ²   l i e ʔ ⁵	tʰie³² lieʔ⁵	SPLIT_2		Liu2007
Xiamen_SPLIT_9	Xiamen	xiam1236	cdo	SPLIT	拆扌麗	tʰiaʔ⁵³* li²²	tʰ i a ʔ ⁵ ³ *   l i ² ²	tʰiaʔ⁵³* li²²	SPLIT_9		Liu2007
Beijing_DIE_2	Beijing	beij1234	cmn	DIE	死	sz̩²¹³	s z̩ ² ¹ ³	sɿ²¹³	DIE_2		Liu2007
Haerbin_DIE_2	Ha'erbin	haer1234	cmn	DIE	死	sz̩²¹³	s z̩ ² ¹ ³	sɿ²¹³	DIE_2		Liu2007
Jinan_DIE_2	Jinan	jina1245	cmn	DIE	死	sz̩⁴⁵	s z̩ ⁴ ⁵	sɿ⁴⁵	DIE_2		Liu2007
Rongcheng_DIE_2	Rongcheng	rong1271	cmn	DIE	死	sz̩²¹⁴	s z̩ ² ¹ ⁴	sɿ²¹⁴	DIE_2		Liu2007
Taiyuan_DIE_2	Taiyuan	taiy1243	cjy	DIE	死	sz̩⁵³	s z̩ ⁵ ³	sɿ⁵³	DIE_2		Liu2007
XiAn_DIE_2	Xi'an	xian1253	cmn	DIE	死	sz̩⁵³	s z̩ ⁵ ³	sɿ⁵³	DIE_2		Liu2007
Chengdu_DIE_2	Chengdu	chen1267	cmn	DIE	死	sz̩⁵³	s z̩ ⁵ ³	sɿ⁵³	DIE_2		Liu2007
Nanjing_DIE_2	Nanjing	nanj1234	cmn	DIE	死	sz̩¹¹	s z̩ ¹ ¹	sɿ¹¹	DIE_2		Liu2007
Jixi_DIE_2	Jixi	jixi1238	czh	DIE	死	sz̩²¹³	s z̩ ² ¹ ³	sɿ²¹³	DIE_2		Liu2007
Suzhou_DIE_2	Suzhou	suzh1234	wuu	DIE	死	si⁵²	s i ⁵ ²	si⁵²	DIE_2		Liu2007
Wenzhou_DIE_2	Wenzhou	ouji1238	wuu	DIE	死	sz̩²⁴²	s z̩ ² ⁴ ²	sɿ²⁴²	DIE_2		Liu2007
Changsha_DIE_2	Changsha	chan1326	hsn	DIE	死	sz̩⁴¹	s z̩ ⁴ ¹	sɿ⁴¹	DIE_2		Liu2007
Changsha_DIE_3	Changsha	chan1326	hsn	DIE	瓜	kua³³	k u a ³ ³	kua³³	DIE_3		Liu2007
Changsha_DIE_1	Changsha	chan1326	hsn	DIE	彈四郎	tan¹³ sz̩⁵⁵ lan¹³	t a n ¹ ³   s z̩ ⁵ ⁵   l a n ¹ ³	tan¹³ sɿ⁵⁵ lan¹³	DIE_1		Liu2007
Loudi_DIE_2	Loudi	loud1234	hsn	DIE	死	sz̩⁴²	s z̩ ⁴ ²	sɿ⁴²	DIE_2		Liu2007
Nanchang_DIE_2	Nanchang	nanc1254	gan	DIE	死	sz̩²¹³	s z̩ ² ¹ ³	sɿ²¹³	DIE_2		Liu2007
Meixian_DIE_2	Meixian	yuet1238	hak	DIE	死	sz̩³¹	s z̩ ³ ¹	sɿ³¹	DIE_2		Liu2007
Guilin_DIE_2	Guilin	guil1241	cnp	DIE	死	sz̩²³	s z̩ ² ³	sɿ²³	DIE_2		Liu2007
Guangzhou_DIE_2	Guangzhou	guan1279	yue	DIE	死	sei³⁵	s e i ³ ⁵	sei³⁵	DIE_2		Liu2007
Fuzhou_DIE_2	Fuzhou	fuzh1239	cdo	DIE	死	si³²	s i ³ ²	si³²	DIE_2		Liu2007
Xiamen_DIE_2	Xiamen	xiam1236	cdo	DIE	死	si⁵³	s i ⁵ ³	si⁵³	DIE_2		Liu2007
Beijing_FOUR_1	Beijing	beij1234	cmn	FOUR	四	sz̩⁵¹	s z̩ ⁵ ¹	sɿ⁵¹	FOUR_1		Liu2007
Haerbin_FOUR_1	Ha'erbin	haer1234	cmn	FOUR	四	sz̩⁵³	s z̩ ⁵ ³	sɿ⁵³	FOUR_1		Liu2007
Jinan_FOUR_1	Jinan	jina1245	cmn	FOUR	四	sz̩³¹	s z̩ ³ ¹	sɿ³¹	FOUR_1		Liu2007
Rongcheng_FOUR_1	Rongcheng	rong1271	cmn	FOUR	四	sz̩³³⁴	s z̩ ³ ³ ⁴	sɿ³³⁴	FOUR_1		Liu2007
Taiyuan_FOUR_1	Taiyuan	taiy1243	cjy	FOUR	四	sz̩⁴⁵	s z̩ ⁴ ⁵	sɿ⁴⁵	FOUR_1		Liu2007
XiAn_FOUR_1	Xi'an	xian1253	cmn	FOUR	四	sz̩⁴⁴	s z̩ ⁴ ⁴	sɿ⁴⁴	FOUR_1		Liu2007
Chengdu_FOUR_1	Chengdu	chen1267	cmn	FOUR	四	sz̩²¹³	s z̩ ² ¹ ³	sɿ²¹³	FOUR_1		Liu2007
Nanjing_FOUR_1	Nanjing	nanj1234	cmn	FOUR	四	sz̩⁴⁴	s z̩ ⁴ ⁴	sɿ⁴⁴	FOUR_1		Liu2007
Jixi_FOUR_1	Jixi	jixi1238	czh	FOUR	四	sz̩³⁵	s z̩ ³ ⁵	sɿ³⁵	FOUR_1		Liu2007
Suzhou_FOUR_1	Suzhou	suzh1234	wuu	FOUR	四	sz̩⁴¹²	s z̩ ⁴ ¹ ²	sɿ⁴¹²	FOUR_1		Liu2007
Wenzhou_FOUR_1	Wenzhou	ouji1238	wuu	FOUR	四	sz̩⁵¹	s z̩ ⁵ ¹	sɿ⁵¹	FOUR_1		Liu2007
Changsha_FOUR_1	Changsha	chan1326	hsn	FOUR	四	sz̩⁵⁵	s z̩ ⁵ ⁵	sɿ⁵⁵	FOUR_1		Liu2007
Loudi_FOUR_1	Loudi	loud1234	hsn	FOUR	四	sz̩³⁵	s z̩ ³ ⁵	sɿ³⁵	FOUR_1		Liu2007
Nanchang_FOUR_1	Nanchang	nanc1254	gan	FOUR	四	sz̩⁴⁵	s z̩ ⁴ ⁵	sɿ⁴⁵	FOUR_1		Liu2007
Meixian_FOUR_1	Meixian	yuet1238	hak	FOUR	四	si⁵³	s i ⁵ ³	si⁵³	FOUR_1		Liu2007
Guilin_FOUR_1	Guilin	guil1241	cnp	FOUR	四	sz̩²⁵	s z̩ ² ⁵	sɿ²⁵	FOUR_1		Liu2007
Guangzhou_FOUR_1	Guangzhou	guan1279	yue	FOUR	四	sei³³	s e i ³ ³	sei³³	FOUR_1		Liu2007
Fuzhou_FOUR_1	Fuzhou	fuzh1239	cdo	FOUR	四	sɛi²¹²	s ɛ i ² ¹ ²	sɛi²¹²	FOUR_1		Liu2007
Xiamen_FOUR_1	Xiamen	xiam1236	cdo	FOUR	四	si²¹	s i ² ¹	si²¹	FOUR_1		Liu2007
Beijing_HE_2	Beijing	beij1234	cmn	HE	他	tʰᴀ⁵⁵	tʰ ᴀ ⁵ ⁵	tʰᴀ⁵⁵	HE_2		Liu2007
Haerbin_HE_2	Ha'erbin	haer1234	cmn	HE	他	tʰa⁴⁴	tʰ a ⁴ ⁴	tʰa⁴⁴	HE_2		Liu2007
Jinan_HE_2	Jinan	jina1245	cmn	HE	他	tʰa⁴⁵	tʰ a ⁴ ⁵	tʰa⁴⁵	HE_2		Liu2007
Rongcheng_HE_2	Rongcheng	rong1271	cmn	HE	他	tʰa⁵²	tʰ a ⁵ ²	tʰa⁵²	HE_2		Liu2007
Taiyuan_HE_2	Taiyuan	taiy1243	cjy	HE	他	tʰa²¹	tʰ a ² ¹	tʰa²¹	HE_2		Liu2007
XiAn_HE_2	Xi'an	xian1253	cmn	HE	他	tʰɑ²¹	tʰ ɑ ² ¹	tʰɑ²¹	HE_2		Liu2007
Chengdu_HE_2	Chengdu	chen1267	cmn	HE	他	tʰa⁴⁵	tʰ a ⁴ ⁵	tʰa⁴⁵	HE_2		Liu2007
Nanjing_HE_2	Nanjing	nanj1234	cmn	HE	他	tʰɑ³¹	tʰ ɑ ³ ¹	tʰɑ³¹	HE_2		Liu2007
Jixi_HE_3	Jixi	jixi1238	czh	HE	渠	ki⁴⁴	k i ⁴ ⁴	ki⁴⁴	HE_3		Liu2007
Suzhou_HE_4	Suzhou	suzh1234	wuu	HE	俚	li⁴⁴	l i ⁴ ⁴	li⁴⁴	HE_4		Liu2007
Wenzhou_HE_3	Wenzhou	ouji1238	wuu	HE	渠	ɡei³⁴¹	ɡ e i ³ ⁴ ¹	gei³⁴¹	HE_3		Liu2007
Changsha_HE_2	Changsha	chan1326	hsn	HE	他	tʰa³³	tʰ a ³ ³	tʰa³³	HE_2		Liu2007
Loudi_HE_2	Loudi	loud1234	hsn	HE	他	tʰɔ⁴⁴	tʰ ɔ ⁴ ⁴	tʰɔ⁴⁴	HE_2		Liu2007
Nanchang_HE_3	Nanchang	nanc1254	gan	HE	渠	tɕie²⁴	t ɕ i e ² ⁴	tɕie²⁴	HE_3		Liu2007
Meixian_HE_5	Meixian	yuet1238	hak	HE	佢	ki¹¹	k i ¹ ¹	ki¹¹	HE_5		Liu2007
Guilin_HE_2	Guilin	guil1241	cnp	HE	他	tʰᴀ⁴²	tʰ ᴀ ⁴ ²	tʰᴀ⁴²	HE_2		Liu2007
Guangzhou_HE_5	Guangzhou	guan1279	yue	HE	佢	kʰøy²³	kʰ ø y ² ³	kʰøy²³	HE_5		Liu2007
Fuzhou_HE_6	Fuzhou	fuzh1239	cdo	HE	伊	i⁵⁵	i ⁵ ⁵	i⁵⁵	HE_6		Liu2007
Fuzhou_HE_1	Fuzhou	fuzh1239	cdo	HE	伊儂	i⁵⁵ nøyŋ⁵³	i ⁵ ⁵   n ø y ŋ ⁵ ³	i⁵⁵ nøyŋ⁵³	HE_1		Liu2007
Xiamen_HE_6	Xiamen	xiam1236	cdo	HE	伊	i⁵⁵	i ⁵ ⁵	i⁵⁵	HE_6		Liu2007
Beijing_THEY_2	Beijing	beij1234	cmn	THEY	他們	tʰᴀ⁵⁵ mən³⁵	tʰ ᴀ ⁵ ⁵   m ə n ³ ⁵	tʰᴀ⁵⁵ mən³⁵	THEY_2		Liu2007
Haerbin_THEY_2	Ha'erbin	haer1234	cmn	THEY	他們	tʰa⁴⁴ mən⁰	tʰ a ⁴ ⁴   m ə n ⁰	tʰa⁴⁴ mən⁰	THEY_2		Liu2007
Jinan_THEY_2	Jinan	jina1245	cmn	THEY	他們	tʰa⁴⁵⁻²¹⁴ mẽ⁰	tʰ a ⁴ ⁵ ⁻ ² ¹ ⁴   m ẽ ⁰	tʰa⁴⁵⁻²¹⁴ mẽ⁰	THEY_2		Liu2007
Rongcheng_THEY_2	Rongcheng	rong1271	cmn	THEY	他們	tʰa⁵² mən³³⁴	tʰ a ⁵ ²   m ə n ³ ³ ⁴	tʰa⁵² mən³³⁴	THEY_2		Liu2007
Taiyuan_THEY_2	Taiyuan	taiy1243	cjy	THEY	他們	tʰa²¹ məŋ⁰	tʰ a ² ¹   m ə ŋ ⁰	tʰa²¹ məŋ⁰	THEY_2		Liu2007
XiAn_THEY_8	Xi'an	xian1253	cmn	THEY	他的	tʰɑ²¹ ti⁰	tʰ ɑ ² ¹   t i ⁰	tʰɑ²¹ ti⁰	THEY_8		Liu2007
Chengdu_THEY_2	Chengdu	chen1267	cmn	THEY	他們	tʰa⁴⁵ mən²¹⁻⁵⁵	tʰ a ⁴ ⁵   m ə n ² ¹ ⁻ ⁵ ⁵	tʰa⁴⁵ mən²¹⁻⁵⁵	THEY_2		Liu2007
Nanjing_THEY_2	Nanjing	nanj1234	cmn	THEY	他們	tʰɑ³¹ mən¹³	tʰ ɑ ³ ¹   m ə n ¹ ³	tʰɑ³¹ mən¹³	THEY_2		Liu2007
Jixi_THEY_7	Jixi	jixi1238	czh	THEY	渠人	ki⁴⁴ iɑ̃⁰	k i ⁴ ⁴   i ɑ̃ ⁰	ki⁴⁴ iɑ̃⁰	THEY_7		Liu2007
Suzhou_THEY_9	Suzhou	suzh1234	wuu	THEY	俚竹+马	li⁴⁴ toʔ⁰	l i ⁴ ⁴   t o ʔ ⁰	li⁴⁴ toʔ⁰	THEY_9		Liu2007
Wenzhou_THEY_3	Wenzhou	ouji1238	wuu	THEY	渠俫	ɡei³⁴¹⁻³¹ liɛ³⁴¹⁻²¹	ɡ e i ³ ⁴ ¹ ⁻ ³ ¹   l i ɛ ³ ⁴ ¹ ⁻ ² ¹	gei³⁴¹⁻³¹ liɛ³⁴¹⁻²¹	THEY_3		Liu2007
Changsha_THEY_2	Changsha	chan1326	hsn	THEY	他們	tʰa³³ mən	tʰ a ³ ³   m ə n	tʰa³³ mən	THEY_2		Liu2007
Loudi_THEY_4	Loudi	loud1234	hsn	THEY	他㑲	tʰɔ⁴⁴ nã¹³⁻³³	tʰ ɔ ⁴ ⁴   n ã ¹ ³ ⁻ ³ ³	tʰɔ⁴⁴ nã¹³⁻³³	THEY_4		Liu2007
Nanchang_THEY_2	Nanchang	nanc1254	gan	THEY	渠們	tɕie²⁴ mɨn⁰	t ɕ i e ² ⁴   m ɨ n ⁰	tɕie²⁴ mɨn⁰	THEY_2		Liu2007
Meixian_THEY_7	Meixian	yuet1238	hak	THEY	佢丁人	ki¹¹ ten³³⁻³⁵ ŋin¹¹	k i ¹ ¹   t e n ³ ³ ⁻ ³ ⁵   ŋ i n ¹ ¹	ki¹¹ ten³³⁻³⁵ ŋin¹¹	THEY_7		Liu2007
Guilin_THEY_10	Guilin	guil1241	cnp	THEY	他的個	tʰᴀ⁴² ti⁰ kɤ²¹	tʰ ᴀ ⁴ ²   t i ⁰   k ɤ ² ¹	tʰᴀ⁴² ti⁰ kɤ²¹	THEY_10		Liu2007
