# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
1079	Guangzhou	LAUGH	s j u ³³	3 6 7 8	ACXT	SJY4	5	5.S.C 5.J.C 5.Y.V 5.4.T	1.6 1.2 3.0 1.0	sju³³	0	1562
1286	Guilin	LAUGH	ɕ j ɑ u ²⁵	3 6 7 7 8	ACXYT	SJAY2	6	6.S.C 6.J.C 6.A.V 6.Y.V 6.2.T	1.6 1.2 3.0 3.0 1.0	ɕjɑu²⁵	0	1562
1501	Ha'erbin	LAUGH	ɕ j a u ⁵³	3 6 7 7 8	ACXYT	SJAY3	7	7.S.C 7.J.C 7.A.V 7.Y.V 7.3.T	1.6 1.2 3.0 3.0 1.0	ɕjau⁵³	0	1562
1502	Ha'erbin	LAUGH	l ɤ ⁵³	5 7 8	AXT	LE3	7	7.L.C 7.E.V 7.3.T	1.6 3.0 1.0	lɤ⁵³	0	1578
1735	Jinan	LAUGH	ɕ j ɔ ³¹	3 6 7 8	ACXT	SJU3	8	8.S.C 8.J.C 8.U.V 8.3.T	1.6 1.2 3.0 1.0	ɕjɔ³¹	0	1562
1949	Jixi	LAUGH	ɕ j e ³⁵	3 6 7 8	ACXT	SJE2	9	9.S.C 9.J.C 9.E.V 9.2.T	1.6 1.2 3.0 1.0	ɕje³⁵	0	1562
2168	Loudi	LAUGH	s j ɤ ³⁵	3 6 7 8	ACXT	SJE2	10	10.S.C 10.J.C 10.E.V 10.2.T	1.6 1.2 3.0 1.0	sjɤ³⁵	0	1562
2384	Meixian	LAUGH	s j a u ⁵³	3 6 7 7 8	ACXYT	SJAY3	11	11.S.C 11.J.C 11.A.V 11.Y.V 11.3.T	1.6 1.2 3.0 3.0 1.0	sjau⁵³	0	1562
2606	Nanchang	LAUGH	ɕ j ɛ u ⁴⁵	3 6 7 7 8	ACXYT	SJEY2	12	12.S.C 12.J.C 12.E.V 12.Y.V 12.2.T	1.6 1.2 3.0 3.0 1.0	ɕjɛu⁴⁵	0	1562
2842	Nanjing	LAUGH	ɕ j ɔ ⁴⁴	3 6 7 8	ACXT	SJU5	13	13.S.C 13.J.C 13.U.V 13.5.T	1.6 1.2 3.0 1.0	ɕjɔ⁴⁴	0	1562
3060	Rongcheng	LAUGH	s j a u ³³⁴	3 6 7 7 8	ACXYT	SJAY6	14	14.S.C 14.J.C 14.A.V 14.Y.V 14.6.T	1.6 1.2 3.0 3.0 1.0	sjau³³⁴	0	1562
3266	Suzhou	LAUGH	s j æ ⁴¹²	3 6 7 8	ACXT	SJE6	15	15.S.C 15.J.C 15.E.V 15.6.T	1.6 1.2 3.0 1.0	sjæ⁴¹²	0	1562
3492	Taiyuan	LAUGH	ɕ j a u ⁴⁵	3 6 7 7 8	ACXYT	SJAY2	16	16.S.C 16.J.C 16.A.V 16.Y.V 16.2.T	1.6 1.2 3.0 3.0 1.0	ɕjau⁴⁵	0	1562
3719	Wenzhou	LAUGH	ɕ j ɛ ⁵¹	3 6 7 8	ACXT	SJE3	17	17.S.C 17.J.C 17.E.V 17.3.T	1.6 1.2 3.0 1.0	ɕjɛ⁵¹	0	1562
3946	Xi'an	LAUGH	ɕ j ɑ u ⁴⁴	3 6 7 7 8	ACXYT	SJAY5	18	18.S.C 18.J.C 18.A.V 18.Y.V 18.5.T	1.6 1.2 3.0 3.0 1.0	ɕjɑu⁴⁴	0	1562
4171	Xiamen	LAUGH	ʦʰ j o ²¹	2 6 7 8	ACXT	CJU3	19	19.C.C 19.J.C 19.U.V 19.3.T	1.6 1.2 3.0 1.0	ʦʰjo²¹	0	1562
#
91	Beijing	LEAF	j ɛ ⁵¹	6 7 8	AXT	JE3	1	1.J.C 1.E.V 1.3.T	1.6 3.0 1.0	jɛ⁵¹	0	1579
327	Changsha	LEAF	j e ²⁴ ʦ ɹ ⁰	6 7 8 2 5 8	AXTBLT	JE2CR6	2	2.J.C 2.E.V 2.2.T 2.C.C 2.R.c 2.6.T	1.6 3.0 1.0 1.3 1.1 1.0	je²⁴ʦɹ⁰	0	1580
589	Chengdu	LEAF	s u ²¹³ ʦ ɹ ⁵³ j e ²¹ j e ²¹	3 7 8 2 5 8 6 7 8 6 7 8	AXTBLTBYTBYT	SY6CR3JE3JE3	3	3.S.C 3.Y.V 3.6.T 3.C.C 3.R.c 3.3.T 3.J.C 3.E.V 3.3.T 3.J.C 3.E.V 3.3.T	1.6 3.0 1.0 1.3 1.1 1.0 1.3 3.0 1.0 1.3 3.0 1.0	su²¹³ʦɹ⁵³je²¹je²¹	0	1581
841	Fuzhou	LEAF	l o ʔ ⁵	5 7 1 8	AXLT	LUH6	4	4.L.C 4.U.V 4.H.c 4.6.T	1.6 3.0 1.1 1.0	loʔ⁵	0	1582
842	Fuzhou	LEAF	l o ʔ ⁵ l o ʔ ⁵	5 7 1 8 5 7 1 8	AXLTBYLT	LUH6LUH6	4	4.L.C 4.U.V 4.H.c 4.6.T 4.L.C 4.U.V 4.H.c 4.6.T	1.6 3.0 1.1 1.0 1.3 3.0 1.1 1.0	loʔ⁵loʔ⁵	0	1582
1092	Guangzhou	LEAF	i p ²	7 1 8	XLT	IP6	5	5.I.V 5.P.c 5.6.T	3.0 1.1 1.0	ip²	0	1583
1299	Guilin	LEAF	l j e ⁵⁵ t e ²³	5 6 7 8 1 7 8	ACXTBYT	LJE5TE2	6	6.L.C 6.J.C 6.E.V 6.5.T 6.T.C 6.E.V 6.2.T	1.6 1.2 3.0 1.0 1.3 3.0 1.0	lje⁵⁵te²³	0	1584
1516	Ha'erbin	LEAF	j ɛ ⁵³ ʦ ɹ ⁰	6 7 8 2 5 8	AXTBLT	JE3CR6	7	7.J.C 7.E.V 7.3.T 7.C.C 7.R.c 7.6.T	1.6 3.0 1.0 1.3 1.1 1.0	jɛ⁵³ʦɹ⁰	0	1580
1748	Jinan	LEAF	j ə ³¹ ʦ ɹ ⁰	6 7 8 2 5 8	AXTBLT	JE3CR6	8	8.J.C 8.E.V 8.3.T 8.C.C 8.R.c 8.6.T	1.6 3.0 1.0 1.3 1.1 1.0	jə³¹ʦɹ⁰	0	1580
1962	Jixi	LEAF	j a ʔ ³²	6 7 1 8	AXLT	JAH3	9	9.J.C 9.A.V 9.H.c 9.3.T	1.6 3.0 1.1 1.0	jaʔ³²	0	1587
2182	Loudi	LEAF	j e ³⁵ ʦ ɹ ⁰	6 7 8 2 5 8	AXTBLT	JE2CR6	10	10.J.C 10.E.V 10.2.T 10.C.C 10.R.c 10.6.T	1.6 3.0 1.0 1.3 1.1 1.0	je³⁵ʦɹ⁰	0	1580
2397	Meixian	LEAF	j a p ⁵ p e ⁰	6 7 1 8 1 7 8	AXLTBYT	JAP6PE6	11	11.J.C 11.A.V 11.P.c 11.6.T 11.P.C 11.E.V 11.6.T	1.6 3.0 1.1 1.0 1.3 3.0 1.0	jap⁵pe⁰	0	1583
2620	Nanchang	LEAF	j ɛ t ⁵ ʦ ɹ ⁰	6 7 1 8 2 5 8	AXLTBLT	JET6CR6	12	12.J.C 12.E.V 12.T.c 12.6.T 12.C.C 12.R.c 12.6.T	1.6 3.0 1.1 1.0 1.3 1.1 1.0	jɛt⁵ʦɹ⁰	0	1580
2857	Nanjing	LEAF	j e ʔ ⁵ ʦ ɹ ⁰	6 7 1 8 2 5 8	AXLTBLT	JEH6CR6	13	13.J.C 13.E.V 13.H.c 13.6.T 13.C.C 13.R.c 13.6.T	1.6 3.0 1.1 1.0 1.3 1.1 1.0	jeʔ⁵ʦɹ⁰	0	1580
3073	Rongcheng	LEAF	j ə ²¹⁴	6 7 8	AXT	JE6	14	14.J.C 14.E.V 14.6.T	1.6 3.0 1.0	jə²¹⁴	0	1579
3279	Suzhou	LEAF	ɦ j ə ʔ ²³ ʦ ɹ ⁵²	3 6 7 1 8 2 5 8	ACXLTBLT	HJEH2CR3	15	15.H.C 15.J.C 15.E.V 15.H.c 15.2.T 15.C.C 15.R.c 15.3.T	1.6 1.2 3.0 1.1 1.0 1.3 1.1 1.0	ɦjəʔ²³ʦɹ⁵²	0	1580
3507	Taiyuan	LEAF	j e ⁴⁵	6 7 8	AXT	JE2	16	16.J.C 16.E.V 16.2.T	1.6 3.0 1.0	je⁴⁵	0	1579
3508	Taiyuan	LEAF	j e ⁴⁵ ʦ ə ʔ ⁰	6 7 8 2 7 1 8	AXTBYLT	JE2CEH6	16	16.J.C 16.E.V 16.2.T 16.C.C 16.E.V 16.H.c 16.6.T	1.6 3.0 1.0 1.3 3.0 1.1 1.0	je⁴⁵ʦəʔ⁰	0	1580
3732	Wenzhou	LEAF	j i ²¹	6 7 8	AXT	JI3	17	17.J.C 17.I.V 17.3.T	1.6 3.0 1.0	ji²¹	0	1579
3959	Xi'an	LEAF	j ɛ ²¹	6 7 8	AXT	JE3	18	18.J.C 18.E.V 18.3.T	1.6 3.0 1.0	jɛ²¹	0	1579
4184	Xiamen	LEAF	h j o ʔ ⁵	3 6 7 1 8	ACXLT	HJUH6	19	19.H.C 19.J.C 19.U.V 19.H.c 19.6.T	1.6 1.2 3.0 1.1 1.0	hjoʔ⁵	0	1587
#
123	Beijing	LEFT	ʦ w o ²¹³ p j ɛ n ⁵⁵	2 6 7 8 1 6 7 4 8	ACXTBCYLT	CWU6PJEN5	1	1.C.C 1.W.C 1.U.V 1.6.T 1.P.C 1.J.C 1.E.V 1.N.c 1.5.T	1.6 1.2 3.0 1.0 1.3 1.2 3.0 1.1 1.0	ʦwo²¹³pjɛn⁵⁵	0	1592
367	Changsha	LEFT	ʦ o ⁴¹ p j ẽ ³³	2 7 8 1 6 7 8	AXTBCYT	CU3PJE4	2	2.C.C 2.U.V 2.3.T 2.P.C 2.J.C 2.E.V 2.4.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0	ʦo⁴¹pjẽ³³	0	1592
630	Chengdu	LEFT	ʦ o ⁵³ s ə u ⁵³	2 7 8 3 7 7 8	AXTBYYT	CU3SEY3	3	3.C.C 3.U.V 3.3.T 3.S.C 3.E.V 3.Y.V 3.3.T	1.6 3.0 1.0 1.3 3.0 3.0 1.0	ʦo⁵³səu⁵³	0	1590
631	Chengdu	LEFT	ʦ o ⁵³ s ə u ⁵³ p j ɛ n ⁵⁵	2 7 8 3 7 7 8 1 6 7 4 8	AXTBYYTBCYLT	CU3SEY3PJEN5	3	3.C.C 3.U.V 3.3.T 3.S.C 3.E.V 3.Y.V 3.3.T 3.P.C 3.J.C 3.E.V 3.N.c 3.5.T	1.6 3.0 1.0 1.3 3.0 3.0 1.0 1.3 1.2 3.0 1.1 1.0	ʦo⁵³səu⁵³pjɛn⁵⁵	0	1590
885	Fuzhou	LEFT	s j e u ³² β ɛ i ŋ ⁵⁵	3 6 7 7 8 3 7 7 4 8	ACXYTBYYLT	SJEY3BEIN5	4	4.S.C 4.J.C 4.E.V 4.Y.V 4.3.T 4.B.C 4.E.V 4.I.V 4.N.c 4.5.T	1.6 1.2 3.0 3.0 1.0 1.3 3.0 3.0 1.1 1.0	sjeu³²βɛiŋ⁵⁵	0	1591
1125	Guangzhou	LEFT	ʦ ɔ ³⁵ p i n ⁵³	2 7 8 1 7 4 8	AXTBYLT	CU2PIN3	5	5.C.C 5.U.V 5.2.T 5.P.C 5.I.V 5.N.c 5.3.T	1.6 3.0 1.0 1.3 3.0 1.1 1.0	ʦɔ³⁵pin⁵³	0	1592
1330	Guilin	LEFT	ʦ u ²³ p j ã ⁴²	2 7 8 1 6 7 8	AXTBCYT	CY2PJA3	6	6.C.C 6.Y.V 6.2.T 6.P.C 6.J.C 6.A.V 6.3.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0	ʦu²³pjã⁴²	0	1592
1558	Ha'erbin	LEFT	ʦ w o ²¹³ p j a n ⁴⁴	2 6 7 8 1 6 7 4 8	ACXTBCYLT	CWU6PJAN5	7	7.C.C 7.W.C 7.U.V 7.6.T 7.P.C 7.J.C 7.A.V 7.N.c 7.5.T	1.6 1.2 3.0 1.0 1.3 1.2 3.0 1.1 1.0	ʦwo²¹³pjan⁴⁴	0	1592
1559	Ha'erbin	LEFT	ʦ w o ²¹³ p j a ⁴⁴ l a ⁰	2 6 7 8 1 6 7 8 5 7 8	ACXTBCYTBYT	CWU6PJA5LA6	7	7.C.C 7.W.C 7.U.V 7.6.T 7.P.C 7.J.C 7.A.V 7.5.T 7.L.C 7.A.V 7.6.T	1.6 1.2 3.0 1.0 1.3 1.2 3.0 1.0 1.3 3.0 1.0	ʦwo²¹³pja⁴⁴la⁰	0	1592
1780	Jinan	LEFT	ʦ w ɤ ³¹ p j æ̃ ⁰	2 6 7 8 1 6 7 8	ACXTBCYT	CWE3PJE6	8	8.C.C 8.W.C 8.E.V 8.3.T 8.P.C 8.J.C 8.E.V 8.6.T	1.6 1.2 3.0 1.0 1.3 1.2 3.0 1.0	ʦwɤ³¹pjæ̃⁰	0	1592
1997	Jixi	LEFT	ʦ ɵ ²¹³ p ẽ ⁵⁵	2 7 8 1 7 8	AXTBYT	CU6PE5	9	9.C.C 9.U.V 9.6.T 9.P.C 9.E.V 9.5.T	1.6 3.0 1.0 1.3 3.0 1.0	ʦɵ²¹³pẽ⁵⁵	0	1592
2215	Loudi	LEFT	ʦ o ³⁵ ɕ i o ⁴² p j æ ⁴⁴	2 7 8 3 7 7 8 1 6 7 8	AXTBYYTBCYT	CU2SIU3PJE5	10	10.C.C 10.U.V 10.2.T 10.S.C 10.I.V 10.U.V 10.3.T 10.P.C 10.J.C 10.E.V 10.5.T	1.6 3.0 1.0 1.3 3.0 3.0 1.0 1.3 1.2 3.0 1.0	ʦo³⁵ɕio⁴²pjæ⁴⁴	0	1590
2429	Meixian	LEFT	ʦ o ³¹ p j e n ³³ n e ⁰	2 7 8 1 6 7 4 8 4 7 8	AXTBCYLTBYT	CU3PJEN4NE6	11	11.C.C 11.U.V 11.3.T 11.P.C 11.J.C 11.E.V 11.N.c 11.4.T 11.N.C 11.E.V 11.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.1 1.0 1.3 3.0 1.0	ʦo³¹pjen³³ne⁰	0	1592
2656	Nanchang	LEFT	ʦ o ²¹³ p j ɛ n ⁴²	2 7 8 1 6 7 4 8	AXTBCYLT	CU6PJEN3	12	12.C.C 12.U.V 12.6.T 12.P.C 12.J.C 12.E.V 12.N.c 12.3.T	1.6 3.0 1.0 1.3 1.2 3.0 1.1 1.0	ʦo²¹³pjɛn⁴²	0	1592
2891	Nanjing	LEFT	ʦ o ¹¹ p j e n ³¹	2 7 8 1 6 7 4 8	AXTBCYLT	CU1PJEN3	13	13.C.C 13.U.V 13.1.T 13.P.C 13.J.C 13.E.V 13.N.c 13.3.T	1.6 3.0 1.0 1.3 1.2 3.0 1.1 1.0	ʦo¹¹pjen³¹	0	1592
3104	Rongcheng	LEFT	ʦ w ɔ ²¹⁴ p j ə ⁵²	2 6 7 8 1 6 7 8	ACXTBCYT	CWU6PJE3	14	14.C.C 14.W.C 14.U.V 14.6.T 14.P.C 14.J.C 14.E.V 14.3.T	1.6 1.2 3.0 1.0 1.3 1.2 3.0 1.0	ʦwɔ²¹⁴pjə⁵²	0	1592
3314	Suzhou	LEFT	ʦ ə u ⁴⁴ m j ɪ ²³¹	2 7 7 8 4 6 7 8	AXYTBCYT	CEY5MJI6	15	15.C.C 15.E.V 15.Y.V 15.5.T 15.M.C 15.J.C 15.I.V 15.6.T	1.6 3.0 3.0 1.0 1.3 1.2 3.0 1.0	ʦəu⁴⁴mjɪ²³¹	0	1602
3315	Suzhou	LEFT	ʦ i ⁴¹² m j ɪ ²³¹	2 7 8 4 6 7 8	AXTBCYT	CI6MJI6	15	15.C.C 15.I.V 15.6.T 15.M.C 15.J.C 15.I.V 15.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0	ʦi⁴¹²mjɪ²³¹	0	1602
3543	Taiyuan	LEFT	ʦ w ɤ ⁵³ m j e ²¹	2 6 7 8 4 6 7 8	ACXTBCYT	CWE3MJE3	16	16.C.C 16.W.C 16.E.V 16.3.T 16.M.C 16.J.C 16.E.V 16.3.T	1.6 1.2 3.0 1.0 1.3 1.2 3.0 1.0	ʦwɤ⁵³mje²¹	0	1602
3766	Wenzhou	LEFT	ʦ ɤ u ²⁴² p i ⁴⁴	2 7 7 8 1 7 8	AXYTBYT	CEY6PI5	17	17.C.C 17.E.V 17.Y.V 17.6.T 17.P.C 17.I.V 17.5.T	1.6 3.0 3.0 1.0 1.3 3.0 1.0	ʦɤu²⁴²pi⁴⁴	0	1592
3997	Xi'an	LEFT	ʦ w o ⁵³ p j æ̃ ²¹	2 6 7 8 1 6 7 8	ACXTBCYT	CWU3PJE3	18	18.C.C 18.W.C 18.U.V 18.3.T 18.P.C 18.J.C 18.E.V 18.3.T	1.6 1.2 3.0 1.0 1.3 1.2 3.0 1.0	ʦwo⁵³pjæ̃²¹	0	1592
4214	Xiamen	LEFT	t o ⁵³ p i ŋ ²⁴	1 7 8 1 7 4 8	AXTBYLT	TU3PIN2	19	19.T.C 19.U.V 19.3.T 19.P.C 19.I.V 19.N.c 19.2.T	1.6 3.0 1.0 1.3 3.0 1.1 1.0	to⁵³piŋ²⁴	0	1606
#
64	Beijing	LEG	tʰ w e i ²¹³	1 6 7 7 8	ACXYT	TWEI6	1	1.T.C 1.W.C 1.E.V 1.I.V 1.6.T	1.6 1.2 3.0 3.0 1.0	tʰwei²¹³	0	1607
294	Changsha	LEG	tʰ e i ⁴¹	1 7 7 8	AXYT	TEI3	2	2.T.C 2.E.V 2.I.V 2.3.T	1.6 3.0 3.0 1.0	tʰei⁴¹	0	1607
295	Changsha	LEG	tʰ e i ⁴¹ p a ⁵⁵ ʦ ɹ ⁰	1 7 7 8 1 7 8 2 5 8	AXYTBYTBLT	TEI3PA5CR6	2	2.T.C 2.E.V 2.I.V 2.3.T 2.P.C 2.A.V 2.5.T 2.C.C 2.R.c 2.6.T	1.6 3.0 3.0 1.0 1.3 3.0 1.0 1.3 1.1 1.0	tʰei⁴¹pa⁵⁵ʦɹ⁰	0	1626
556	Chengdu	LEG	tʰ w e i ⁵³	1 6 7 7 8	ACXYT	TWEI3	3	3.T.C 3.W.C 3.E.V 3.I.V 3.3.T	1.6 1.2 3.0 3.0 1.0	tʰwei⁵³	0	1607
810	Fuzhou	LEG	kʰ a ⁵⁵ l ø y ³²	1 7 8 5 7 7 8	AXTBYYT	KA5LUY3	4	4.K.C 4.A.V 4.5.T 4.L.C 4.U.V 4.Y.V 4.3.T	1.6 3.0 1.0 1.3 3.0 3.0 1.0	kʰa⁵⁵løy³²	0	1610
1065	Guangzhou	LEG	tʰ ø y ³⁵	1 7 7 8	AXYT	TUY2	5	5.T.C 5.U.V 5.Y.V 5.2.T	1.6 3.0 3.0 1.0	tʰøy³⁵	0	1607
1272	Guilin	LEG	ʨ j ɑ u ⁵⁵ t u ²¹ ʦ e ²³	2 6 7 7 8 1 7 8 2 7 8	ACXYTBYTBYT	CJAY5TY3CE2	6	6.C.C 6.J.C 6.A.V 6.Y.V 6.5.T 6.T.C 6.Y.V 6.3.T 6.C.C 6.E.V 6.2.T	1.6 1.2 3.0 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ʨjɑu⁵⁵tu²¹ʦe²³	0	1612
1484	Ha'erbin	LEG	tʰ w e i ²¹³	1 6 7 7 8	ACXYT	TWEI6	7	7.T.C 7.W.C 7.E.V 7.I.V 7.6.T	1.6 1.2 3.0 3.0 1.0	tʰwei²¹³	0	1607
1721	Jinan	LEG	tʰ w e i ⁴⁵	1 6 7 7 8	ACXYT	TWEI2	8	8.T.C 8.W.C 8.E.V 8.I.V 8.2.T	1.6 1.2 3.0 3.0 1.0	tʰwei⁴⁵	0	1607
1935	Jixi	LEG	tʰ a ²¹³	1 7 8	AXT	TA6	9	9.T.C 9.A.V 9.6.T	1.6 3.0 1.0	tʰa²¹³	0	1607
2154	Loudi	LEG	tʰ w e ⁴²	1 6 7 8	ACXT	TWE3	10	10.T.C 10.W.C 10.E.V 10.3.T	1.6 1.2 3.0 1.0	tʰwe⁴²	0	1607
2369	Meixian	LEG	tʰ w i ³¹	1 6 7 8	ACXT	TWI3	11	11.T.C 11.W.C 11.I.V 11.3.T	1.6 1.2 3.0 1.0	tʰwi³¹	0	1607
2590	Nanchang	LEG	tʰ w i ²¹³	1 6 7 8	ACXT	TWI6	12	12.T.C 12.W.C 12.I.V 12.6.T	1.6 1.2 3.0 1.0	tʰwi²¹³	0	1607
2826	Nanjing	LEG	tʰ w e i ¹¹	1 6 7 7 8	ACXYT	TWEI1	13	13.T.C 13.W.C 13.E.V 13.I.V 13.1.T	1.6 1.2 3.0 3.0 1.0	tʰwei¹¹	0	1607
3046	Rongcheng	LEG	tʰ e i ²¹⁴	1 7 7 8	AXYT	TEI6	14	14.T.C 14.E.V 14.I.V 14.6.T	1.6 3.0 3.0 1.0	tʰei²¹⁴	0	1607
3252	Suzhou	LEG	pʰ ɑ̃ ⁵²	1 7 8	AXT	PA3	15	15.P.C 15.A.V 15.3.T	1.6 3.0 1.0	pʰɑ̃⁵²	0	1621
3477	Taiyuan	LEG	tʰ w e i ⁵³	1 6 7 7 8	ACXYT	TWEI3	16	16.T.C 16.W.C 16.E.V 16.I.V 16.3.T	1.6 1.2 3.0 3.0 1.0	tʰwei⁵³	0	1607
3705	Wenzhou	LEG	ʨ j a ⁴¹ ʨ j a ⁴¹	2 6 7 8 2 6 7 8	ACXTBCYT	CJA3CJA3	17	17.C.C 17.J.C 17.A.V 17.3.T 17.C.C 17.J.C 17.A.V 17.3.T	1.6 1.2 3.0 1.0 1.3 1.2 3.0 1.0	ʨja⁴¹ʨja⁴¹	0	1623
3931	Xi'an	LEG	tʰ w e i ⁵³	1 6 7 7 8	ACXYT	TWEI3	18	18.T.C 18.W.C 18.E.V 18.I.V 18.3.T	1.6 1.2 3.0 3.0 1.0	tʰwei⁵³	0	1607
4156	Xiamen	LEG	kʰ a ⁵⁵ k u t ³²	1 7 8 1 7 1 8	AXTBYLT	KA5KYT3	19	19.K.C 19.A.V 19.5.T 19.K.C 19.Y.V 19.T.c 19.3.T	1.6 3.0 1.0 1.3 3.0 1.1 1.0	kʰa⁵⁵kut³²	0	1625
#
55	Beijing	LIE (REST)	tʰ ɑ ŋ ²¹³	1 7 4 8	AXLT	TAN6	1	1.T.C 1.A.V 1.N.c 1.6.T	1.6 3.0 1.1 1.0	tʰɑŋ²¹³	0	1630
282	Changsha	LIE (REST)	tʰ a n ⁴¹	1 7 4 8	AXLT	TAN3	2	2.T.C 2.A.V 2.N.c 2.3.T	1.6 3.0 1.1 1.0	tʰan⁴¹	0	1630
283	Changsha	LIE (REST)	ɕ ɥ e i ¹¹	3 6 7 7 8	ACXYT	SJEI1	2	2.S.C 2.J.C 2.E.V 2.I.V 2.1.T	1.6 1.2 3.0 3.0 1.0	ɕɥei¹¹	1	1629
544	Chengdu	LIE (REST)	s w e i ²¹³ t a u ⁵³	3 6 7 7 8 1 7 7 8	ACXYTBYYT	SWEI6TAY3	3	3.S.C 3.W.C 3.E.V 3.I.V 3.6.T 3.T.C 3.A.V 3.Y.V 3.3.T	1.6 1.2 3.0 3.0 1.0 1.3 3.0 3.0 1.0	swei²¹³tau⁵³	0	1629
545	Chengdu	LIE (REST)	s w e i ²¹³ ʨʰ i ⁵³	3 6 7 7 8 2 7 8	ACXYTBYT	SWEI6CI3	3	3.S.C 3.W.C 3.E.V 3.I.V 3.6.T 3.C.C 3.I.V 3.3.T	1.6 1.2 3.0 3.0 1.0 1.3 3.0 1.0	swei²¹³ʨʰi⁵³	0	1629
546	Chengdu	LIE (REST)	tʰ a ŋ ⁵³ t a u ⁵³ ʨʰ i ⁵³	1 7 4 8 1 7 7 8 2 7 8	AXLTBYYTBYT	TAN3TAY3CI3	3	3.T.C 3.A.V 3.N.c 3.3.T 3.T.C 3.A.V 3.Y.V 3.3.T 3.C.C 3.I.V 3.3.T	1.6 3.0 1.1 1.0 1.3 3.0 3.0 1.0 1.3 3.0 1.0	tʰaŋ⁵³tau⁵³ʨʰi⁵³	0	1651
799	Fuzhou	LIE (REST)	t o ³²	1 7 8	AXT	TU3	4	4.T.C 4.U.V 4.3.T	1.6 3.0 1.0	to³²	0	1630
1056	Guangzhou	LIE (REST)	tʰ ɔ ŋ ³⁵	1 7 4 8	AXLT	TUN2	5	5.T.C 5.U.V 5.N.c 5.2.T	1.6 3.0 1.1 1.0	tʰɔŋ³⁵	0	1630
1263	Guilin	LIE (REST)	tʰ ɑ ŋ ²³	1 7 4 8	AXLT	TAN2	6	6.T.C 6.A.V 6.N.c 6.2.T	1.6 3.0 1.1 1.0	tʰɑŋ²³	0	1630
1474	Ha'erbin	LIE (REST)	tʰ a ŋ ²¹³	1 7 4 8	AXLT	TAN6	7	7.T.C 7.A.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	tʰaŋ²¹³	0	1630
1712	Jinan	LIE (REST)	tʰ ɑ ŋ ⁴⁵	1 7 4 8	AXLT	TAN2	8	8.T.C 8.A.V 8.N.c 8.2.T	1.6 3.0 1.1 1.0	tʰɑŋ⁴⁵	0	1630
1923	Jixi	LIE (REST)	kʰ w ɑ̃ ³⁵	1 6 7 8	ACXT	KWA2	9	9.K.C 9.W.C 9.A.V 9.2.T	1.6 1.2 3.0 1.0	kʰwɑ̃³⁵	1	1635
1924	Jixi	LIE (REST)	tʰ õ ²¹³	1 7 8	AXT	TU6	9	9.T.C 9.U.V 9.6.T	1.6 3.0 1.0	tʰõ²¹³	0	1630
2144	Loudi	LIE (REST)	kʰ u n ³⁵	1 7 4 8	AXLT	KYN2	10	10.K.C 10.Y.V 10.N.c 10.2.T	1.6 3.0 1.1 1.0	kʰun³⁵	1	1636
2359	Meixian	LIE (REST)	m i n ¹¹	4 7 4 8	AXLT	MIN1	11	11.M.C 11.I.V 11.N.c 11.1.T	1.6 3.0 1.1 1.0	min¹¹	0	1637
2360	Meixian	LIE (REST)	tʰ o ŋ ¹¹	1 7 4 8	AXLT	TUN1	11	11.T.C 11.U.V 11.N.c 11.1.T	1.6 3.0 1.1 1.0	tʰoŋ¹¹	0	1630
2581	Nanchang	LIE (REST)	tʰ ɔ ŋ ²¹³	1 7 4 8	AXLT	TUN6	12	12.T.C 12.U.V 12.N.c 12.6.T	1.6 3.0 1.1 1.0	tʰɔŋ²¹³	0	1630
2815	Nanjing	LIE (REST)	tʰ ɑ̃ ¹¹	1 7 8	AXT	TA1	13	13.T.C 13.A.V 13.1.T	1.6 3.0 1.0	tʰɑ̃¹¹	0	1630
2816	Nanjing	LIE (REST)	s w e i ⁴⁴	3 6 7 7 8	ACXYT	SWEI5	13	13.S.C 13.W.C 13.E.V 13.I.V 13.5.T	1.6 1.2 3.0 3.0 1.0	swei⁴⁴	1	1629
3037	Rongcheng	LIE (REST)	tʰ a ŋ ²¹³	1 7 4 8	AXLT	TAN6	14	14.T.C 14.A.V 14.N.c 14.6.T	1.6 3.0 1.1 1.0	tʰaŋ²¹³	0	1630
3241	Suzhou	LIE (REST)	tʰ ɑ̃ ⁵²	1 7 8	AXT	TA3	15	15.T.C 15.A.V 15.3.T	1.6 3.0 1.0	tʰɑ̃⁵²	0	1630
3466	Taiyuan	LIE (REST)	tʰ ɒ̃ ⁴⁵	1 7 8	AXT	TO2	16	16.T.C 16.O.V 16.2.T	1.6 3.0 1.0	tʰɒ̃⁴⁵	0	1630
3696	Wenzhou	LIE (REST)	f a ⁴⁴	3 7 8	AXT	BA5	17	17.B.C 17.A.V 17.5.T	1.6 3.0 1.0	fa⁴⁴	0	1643
