	Aromanian	Asturian	Catalan (Castelló de la Plana)	Catalan (Central)	Catalan (Manises)	Catalan (Minorcan)	Catalan (Northwestern)	Catalan (Valencia)	Dalmatian	Emiliano (Carpigiano)	Emiliano (Ferrarese)	Emiliano (Reggiano)	Franco-Provençal	French	Friulian	Galician	Istro-Romanian	Italian	Ladin (Fassano)	Ladin (Gardenese)	Latin (Archaic)	Latin (Late Classical)	Ligurian (Genoa)	Ligurian (Rapallo)	Ligurian (Stella)	Lombard (Bergamo)	Lombard (Plesio)	Megleno-Romanian	Neapolitan	Occitan	Old French	Old Italian	Picard	Piedmontese (Barbania)	Piedmontese (Carmagnola)	Piedmontese (Lanzo Torinese)	Piedmontese (Turinese)	Piedmontese (Vercellese)	Portuguese	Romagnol	Romanian	Romansh (Grischun)	Romansh (Surmiran)	Romansh (Sursilvan)	Romansh (Vallader)	Sardinian (Campidanese)	Sardinian (Logudorese)	Sicilian (Catanian)	Sicilian (Messinese)	Sicilian (Palermitan)	Sicilian (Southeastern)	Spanish	Tuscan	Umbrian	Venetian (Bellunese)	Venetian (Primiero)	Venetian (Venice)	Walloon
SNAKE_1																																																skuɾsˈuni			ʃkussˈuni							
SNAKE_2		kulˈebɾa																																													kolˈovriu~kolˈovra											
SNAKE_3	ʃˈarpe		seɾp	seɾp	seɾp	seɾp	seɾp	seɾp	serpjˈant	serpˈɛjnt	serpˈɛnt	sarpˈɛjnt~serpˈɛjnt	sarpˈɛ~sarpˈɛ̃	sɛʁpɑ̃	sarpˈint	sˈɛɾpe	ʃˈɒrpe	sˈɛrpe	serpˈent~serp			sˈɛrpeːns	serpˈente			serpˈɛnt		ʃˈarpi	sˈɛrpə~sərpˈentə~sərpjˈentə	sɛɾp~seɾpˈɛnt	serpˈãnt	sˈɛrpe~serpˈɛnte	sɛʁpɛ̃	sɛrpˈɛŋt	sɛrp	sɛrp	sɛrp	sarpˈeːŋt	sɨɾpˈẽntɨ	sarpˈẽnt~serpˈẽnt	ʃˈarpe	sɛrp	ʦɛrp	sjarp	sɛrp~vˈɛrmə	sˈɛrpi			sˈɛɾpi	sjˈɛɾpi~siɾpjˈɛnti		seɾpjˈente	sˈɛrpe	sˈɛrpa			serpˈeŋte	vipeːʀ
SNAKE_4																				bˈeka	ˈaŋɡʷɪs			bˈiʒa	bˈiʃʃa		bˈiza																												bˈisa	bˈisa		
STAND_1																																stˈaredrˈitto~ˈɛsseredrˈitto																stˈaɾiaddˈitta~stˈaɾiaɖɖɽˈitta	stˈaɾɨaɖɖɽˈitta	stˈaɾiaɡɾˈitta	stˈaɾiadˈitta							
STAND_2																																															istˈareasarˈiʦʦa											
STAND_3														ʁɛstedəbu																																												
STAND_4																																						vesiŋpˈeː																				
STAND_5																															estˈersorpjˈeʦ													ʃtˈarsinpˈɛjs														
STAND_6																	stɒ				stˈaːrɛ	stˈaːrɛ						staw														ʃtar	ʃtar	ʃtar	ʃtar													
STAND_7																													stˈaalljˈertə~stˈaallˈertə																									ʃtˈarrˈittu				
STAND_8				əstˈaðɾɛt	estˈaɾdɾet	əstˈaðɾɛt	astˈaðɾɛt																							ˈɛstɾedɾˈe					stˈedrit	stˈedrit																						ɛsdʀɛse
STAND_9									stworiŋpˈins						staːimpˈins																																											
STAND_10										stˈɛːrinpˈeː	stˈarinpjˈe	stˈɛːrinpˈee						stˈareinpjˈɛdi	ʃtˈɛrenpˈe	ʃtˈɛmpˈe			stˈaːiŋpˈeː	stˈaiŋpˈe	ʃtˈeimpˈe	stˈanpˈe	ʃtˈainpˈee				estˈerãnpjˈeʦ			stˈeɛnpˈe			stˈɛaŋpˈe	stɛŋpˈeː	iʃtˈaɾɐ̃j̃pˈɛ					ʃtˈarənpˈej	ʃtˈarinpˈe								stˈareinpjˈɛdi		stˈariŋpˈie	stˈariŋpˈɛ~stˈariŋpjˈɛj~stˈariŋpˈie	stˈariŋpˈie	
STAND_11																																									astˈaɨnpiʧˈo̯are																	
STAND_12		tˈaɾdepjˈe	estˈaɾdepɛw					estˈaɾdepɛw					ˈetredɛpˈiː~ˈetredɛ̃pˈiː	ɛtʁdəbu		estˈaɾdepˈɛ																	ɛtdbu																			estˈaɾdepjˈe						
STAND_13														sətəniʁdəbu																																												
STAND_14	ʃˈedŭmprˈostu																																																									
STAND_15																																														abarrˈajiβˈej												
STAR_1																																														stˈɛdda	istˈeɖɖa	stˈiɖɖa	stˈiɖɖa	ʃtˈiɖɖa	ʃtˈiɖɖa							
STAR_2													etˈajla	etwal																			etwɛl																									
STAR_3	stˈe̯ao	estɾˈeʎa	estɾˈeʎa	əstɾˈeʎə	estɾˈɛɫa	əstɾˈeʎə	estɾˈeʎɛ~stɾˈeʎɛ	astɾˈeɫa	stˈalla	stˈɛla	stˈɛla	strˈɛla			stˈɛle	estɾˈela	stæ	stˈella	ʃtˈejla	ʃtˈəjla	stˈeːɫɫa	stˈeːɫɫa	stˈela	stˈella	ʃtˈɛja	stˈɛla	ʃtˈɛla	stˈewə	stˈellə	estˈelo	estˈojlə	stˈella		stˈɛjla	stˈɛjla	stˈɛjla	stˈejla	stˈøla	iʃtɾˈelɐ	stˈɛə̯la	ste̯a	ʃtˈajlə	ʃtˈɛjlə	ʃtˈɛjlə	ʃtˈajlə							estɾˈeʎa	stˈella	ʃtˈella	stˈela	stˈela	stˈea	stwaːj
STONE_1																			sas	sas							sass													sas													sˈasso	sˈassu		sas		
STONE_2				rɔk			rɔk										ˈərpa				ɫˈapɪs	ɫˈapɪs						rˈɔpə																														
STONE_3	cˈe̯atrə	pjˈedɾa	pˈeðɾa	pˈeðɾə	pˈeðɾa	pˈeðɾə	pˈeðɾɛ	pˈeðɾa	pˈitra		prˈɛda	prˈeːda	pjˈɛro			pˈɛðɾa		pjˈɛtra					prˈiːa	prˈia	prˈɛja	prˈeda			prˈɛtə	pˈɛjɾo	pjˈerə	pjˈɛtra		pˈɛra	pˈera	pˈɛra	pˈɛra	prˈɛja	pˈɛðɾɐ		pjˈatrə					pˈerda~pˈedra	pˈerda	pˈɛʈɽa	pˈɛʈɽa	pjˈɛʈɽa	pˈɛʈɽa	pjˈeðɾa			pjˈɛra		pjˈɛra	piːʀ
STONE_4														pjɛʁ	klap																		pjɛʁ									krap	krap	krap	krap													
STONE_5										ʤarˈɔwn																																																
SUN_1	sˈo̯are	sol	sɔɫ	sɔɫ	sɔɫ	sɔɫ	sɔɫ	sɔɫ	sawl	soːl	sol	sɔwl	sɛlwˈa	sɔlɛj	sorˈɛli	sol	sˈore	sˈole	sorˈeje	surˈədl	soːɫ	soːɫ	suː	su	su	sul	sˈuu	sˈo̯ari	sˈolə	sulˈɛw	solˈɛʎ	sˈole	sɔle	sul	sul	sul	sul	sul	sɔɫ	sowl	sˈo̯are	sulˈeʎ	suʎˈeʎ	sulˈeʎ	sulˈaj	sˈɔli	sˈole	sˈuli	sˈuli	sˈuli	sˈuli	sol	sˈole	sˈole	sol	sol	sol	sɔlɛː
SWIM_1																	plivˈi											plivəjˈes																														
SWIM_2																																								naviɡˈeə̯~nuviɡˈeə̯																		
SWIM_3	anˈotŭ	nadˈaɾ	naðˈaɾ	nəðˈa	naðˈaɾ	nəðˈa	naðˈa	naðˈaɾ	notwˈor	nudˈɛːr	nudˈar	nudˈɛːr	naðˈiː	naʒe	nadˈaː	naðˈaɾ		nwotˈare	nodˈɛr	nudˈɛ	nˈaːrɛ~natˈaːrɛ	natˈaːrɛ	nøˈaː	ɲuˈa	nøˈɛ	nydˈa	nudˈa		natˈa	nedˈa	noˈeːr	nwotˈare	naʒe	nuˈe	nuˈe	nuˈe	nuˈe~nuatˈɛ	navˈɛ	nɐðˈaɾ		aɨnotˈa	nudˈar	nudˈar		nədˈar	nadˈaj	nadˈare	natˈaɾi	natˈaɾɨ	natˈaɾi	natˈaɾi	naðˈaɾ	notˈare	notˈa	noðˈar	noɡˈar~noðˈar	nuˈar	nɛʤe
SWIM_4																																												sənudˈar														
SWIM_5																				ʒbimənˈɛ																																						
TAIL_1		rˈabo														rˈaβo																																				rˈaβo						
TAIL_2	kˈo̯adə	kˈola	kˈua	kˈuə	kˈua	kˈoə	kˈuɛ	kˈua	kud~kwod~kwad	kˈɔva	kˈɔa	kˈɔva	kˈava	kø	kˈɔde	kˈɔla	kˈodæ	kˈoda	kˈowda	kˈoda	kˈawda	kˈawda	kˈuːa	kˈua	kˈua	kˈua	kˈua	kˈo̯adə	kˈoɾə	ko~kˈua	kˈoːə	kˈoda	ʧø	kˈua	kˈua	kˈua	kˈua	kˈua	kˈawðɐ	kˈowda	kˈo̯adə	kˈuə	kˈuə	kˈuə	kˈuə	kˈɔa	kˈoa	kˈuda	kˈuda	kˈuɾa	kˈuɾa	kˈola	kˈoda	kˈoa	kˈoða	kˈoa	kˈoa	køː
THAT_1																																														kˈuddu~kˈussu	kˈuɖɖu~kˈussu	kˈiɖɖu	kˈiɖɖu	kˈiɖɖu	kˈiɖɖu							
THAT_2													ʃotjɛ								ˈɪstɛ	ˈɪstɛ																																				sytla
THAT_3	aʦˈelŭ	akˈel~ˈesi	akˈeʎ~ˈejʃe	əkˈɛʎ	akˈeʎ~ˈejʃe	əkˈɛj	akˈeʎ	akˈeʎ~ˈejʃe	kol	kwɛːl	kwel	kɔl	ʃole	səla	kɛl	akˈɛl~ˈese	aʧˈela	kwˈello	kel	kəl	ˈɪllɛ	ˈɪllɛ	kwˈɛlulˈi	kwˈɛllu	kwˈɛːllu	kˈɛl	kwˈɛlllˈa~kwˈɛlllˈi	ʦˈela	kˈillə	akˈew~akˈel	ʦil	kwˈello	ʃlo	kul	kul	ʧəl	kul	kullˈa	ɐkˈelɨ~ˈesɨ	kwɛl	aʧˈel	ʧel	ˈawtər	ʧel	kwel							akˈel~ˈese	kwˈello	kwˈillu	kwel	kwel	kwˈɛo~kwˈeo	syla
THIN_1																															tˈɛ̃nvə																lˈanʒu											
THIN_2																					tˈɛnʊɪs	tˈɛnwɪs																																				
THIN_3		fˈino	pɾim~fi	pɾim~fi	pɾim~fi	pɾim~fi	pɾim~fi	pɾim~finˈet					fɛ̃~prɛ̃	fɛ̃	fiŋ	fˈino										fi			fˈinə	fiŋ			fɛ̃		fiŋ	fiŋ		fiːŋ	fˈinu			fin	feɲ	fin	fin	fˈini		fˈinu	fˈinu	fˈinu	fˈinu	fˈino	fˈino	fˈinu	fiŋ	fiŋ	fiŋ	tɛn
THIN_4																												slap																														
THIN_5										mˈɛɡer	mˈaɡar																																															
THIN_6	supʦˈɨre											sutˈiːl			sutˈiːl		supʦˈire	sottˈile	sotˈil	sutˈil			sutˈiː	suttˈi	sɛːtˈi		setˈii					sottˈile		sytˈil	sytˈil	sytˈil	sytˈil	sutˈiːl		stil	subʦˈire			satˈel	ʃtiʎ												sotˈil	
THIS_1																																										kwɛl	ɕel	kwel														
THIS_2	aˈestu	ˈesti	ˈeste		ˈeste			ˈeste					stitjɛ	səsi		ˈeste							stˈukˈi										ʃʃi						ˈeʃtɨ													ˈeste				sto	sto	sysi~sytsi
THIS_3				əkˈɛt~əkˈɛst		əkˈɛt	akˈet		kost	kwɛst	kwest	kɔst			kɛst		ʧˈesta	kwˈesto	keʃt	kəʃt		ɪk		kwˈɛstu	kwˈɛːstu	kˈɛsto	kwˈɛstuːkˈi	ʦˈista	kˈistə	akˈest~akˈeste	ʦist	kwˈesto		kust	kust	kust	kust	kuskˈiː		kwest	aʧˈest				kwist	kˈustu	kˈustu	kˈistu	kˈistu	kˈistu	kˈistu		kwˈesto	tˈistu	kwˈesto		kwˈesto	
THIS_4																					hɪk																																					
THOU_1	tˈine	tu	tu	tu	tu	tu	tu	tu	tu~te~ti	tɛ	ti	te	tɛ	ty	tu	ti	tu	tu	tu	tu	tuː	tuː	ti	ti	ti	te	ti	tu	tu	ty	ty	tu	ty	ti	ti	ti	ti	tiː	tu	te	tu	ti	te	ti	ty	tuj	tˈue	tu	tu	tu	tu	tu	te	te	ti	ti	ti	ty
TONGUE_1	lˈimbə	ʎˈiŋɡwa	ʎˈeŋɡwa	ʎˈeŋɡwə	ʎˈeŋɡwa	ʎˈeŋɡu	ʎˈeŋɡwɛ	ʎˈeŋɡwa	lˈaŋɡa	lˈɛŋɡva	lˈɛŋɡwa	lˈɛŋɡwa~lˈɛŋɡva	lˈɛɡa	lɑ̃ɡ	lˈɛŋɡe	lˈiŋɡwa	lˈimbæ	lˈiŋɡwa	lˈeŋɡa	lˈəŋɡa	lˈɪŋɡʷa	lˈɪŋɡʷa	lˈiŋɡwa	lˈiŋɡwa	lˈɛːŋɡwa	lˈɛŋɡwa	lˈeːŋɡwa	lˈimbə	lˈeŋɡwə~lˈeŋɡə	lˈeŋɡo	lˈãŋɡə	lˈiŋɡwa	lɑ̃ɡ	lˈɛŋɡa	lˈeŋɡa	lˈɛŋɡa	lˈɛŋɡa	lˈeːŋɡwa	lˈĩŋɡwɐ	lˈenɡva	lˈimbə	ljˈewŋɡə	ʎˈaŋɡə	ljˈewŋɡə	lˈewə	lˈimba	lˈimba	lˈiŋɡwa	lˈiŋɡwa	lˈiŋɡwa	lˈiŋkwa	lˈeŋɡwa	lˈiŋɡwa	lˈeŋɡwa	lˈeŋɡwa	lˈeŋɡwa	ˈeŋɡwa~ˈiŋɡwa	lɛ̃k
TOOTH_1	dˈinte	djˈente	dent	den	dent	dent	den	dent	djant	dɛjnt	dent	dɛjnt	dɛː~dɛ̃	dɑ̃	dint	dˈente	dˈinte	dˈɛnte	dent	dənt	deːns	deːns	dˈente	dˈɛnte	dˈɛːŋʧu	det	deːnʧ	dˈinti	dˈɛntə	dɛnt	dãnt	dˈɛnte	dɛ̃	dɛŋt	dɛŋt	dɛŋt	dɛŋt	deːŋʧ	dˈẽntɨ	dẽnt	dˈinte	dɛnt	dajnt	dɛnt	dajnt	dˈɛnti	dˈente	dˈɛnti~ɾˈɛnti	ɾˈɛntɨ	ɾjˈɛnti	ɾˈɛnti	djˈente	dˈɛnte	dˈɛnte	dɛŋt	dɛŋt~ðɛŋt	dˈeŋte	dɛ̃
TREE_1	ˈarburĭ	ˈaɾbol	ˈaβɾe	ˈaβɾə	ˈaβɾe	ˈaβɾə	ˈaβɾe	ˈaβɾe	jˈarbur~jˈarber~jˈarbul	ˈelber	ˈarbul	ˈɛːlber	ˈaːbro~ˈaːrbro		ˈarbul	ˈaɾβoɾe		ˈalbero	ˈɛlber		ˈarbɔr	ˈarbɔr	ˈeːrbu	ˈɛːrbu	ˈɛːrbuː			ˈarbur	ˈaβəɾə~ˈarbəɾə	ˈawbɾe	ˈarbrə	ˈalbero	ab	ˈɛrbu	ˈɛrbu		ˈarbra		ˈaɾvuɾɨ	ˈeə̯lbar							ˈarvure~ˈarvule	ˈaɾvulu	ˈabbuɾu	ˈaɾbulu		ˈaɾβol			ˈalbero	ˈalber	ˈalbero	oːp
TREE_2														aʁbʁ																																												
TREE_3																				ləŋ																																						
TREE_4																	lˈemən																																									
TREE_5																										pjˈanta	pjˈanta									pjˈaŋta		pjˈaŋta				plˈantə	plˈantə	plˈɔntə									pjˈanta	pjˈanta				
TREE_6																																													bœʃɕ	mˈatta					mˈaʧʧa							
TREE_7																																									kopˈak																	
TWO_1	doj	dos	dos	dos	dos	dos	dos	dos	doj	duː	du	dɔw	du~duz	dø	dɔj	dows	doj	dˈue	doj	doj	dˈʊɔ	dˈʊɔ	duˈiː	duˈi	dɥi	du	dˈyy	doj	dˈojə~dˈujə	dus	dews	dˈue	dø	duj	duj	duj	dˈue~duj	dyj	dojʃ	do	doj	dus	dus	dus	dwos~dus	dˈuzu	dˈuos	dˈui~ɾˈui	dˈui	ɾˈui	ɾˈuɛ	dos	dˈue	du	doj	doj	do	døː
WARM (OF WEATHER)_1																							tjˈepidu		ʧˈeppu									tˈəbi		tˈəbi												tˈɛpidu									tjˈɛpido	
WARM (OF WEATHER)_2	kˈaldu	kaljˈente	kaɫˈent	kəɫˈen	kaɫˈent	kəɫˈen	kaɫˈen	kaɫˈent	kwolt	kaldˈɛjn	kald	kɛːld			calt	kˈaliðo	kɒd	kˈaldo	ɕawt	ɕawt	kˈalɪdʊs	kˈalɪdʊs		kˈaːdu		kølt	koːlt	kalt		kawt	ʧawt	kˈaldo			kawd		kawd	kawt	kˈẽntɨ	keə̯ld	kald	ɕawt	cot	kawlt	ɕot		kaʒˈente		kˈauddu			kaljˈente	kˈaldo		kalt	kalt		
WARM (OF WEATHER)_3													θo	ʃo															kˈaβəɾə~kˈawrə				kø													kalˈoru				kˈavuɾu	kˈauɾu			kˈallu				ʧõː
WATER_1	ˈapə	ˈaɡwa	ˈajɣwa	ˈajɣwə	ˈaiwa	ˈajɣu	ˈajɣwɛ	ˈaiwa	jˈakwa	ˈakwa	ˈakwa	ˈaːkva~ˈaːkwa	ˈeɡa	o	ˈaɡe	ˈawɣa	ˈɒpæ	ˈakkwa	ˈɛɡa	ˈɛɡa	ˈakʷa	ˈakʷa	ˈeːɡwa	ˈɛːɡwa	ˈɛːɡwa	ˈakkwa	ˈakkwa	ˈapu	ˈakkwə	ˈajɡo	ˈejɡə	ˈakkwa	jø	ˈɛva	ˈeva	ˈeva	ˈeva	ˈakwa	ˈaɣwɐ	ˈakva	ˈapə	ˈawə	ˈavə	ˈawə	ˈawə	ˈabba	ˈabba	ˈakkwa	ˈakkwa	ˈakkwa	ˈakkwa	ˈaɣwa	ˈakkwa	ˈakkwa	ˈakwa	ˈakwa	ˈakwa	eːw
WE_1			mozˈatɾos	nuzˈaɫtɾəs	mosˈatɾos	nˈoɫtɾus	nozˈaɫtɾes~nˈaɫtɾes~nˈantɾos	mosˈatɾos																																						nozˈatruzu						nosˈotɾos						
WE_2	noj	nos							noj	se			no~noz	nu	noː	nɔs	noj	nˈoi~ʧi	nos	nəws	noːs	noːs		nuˈi			nyŋ	noj	nˈujə	nus	nos	nˈoi~ʧi	o	nuj	nuj	nuj	nuj	nyj	nɔʃ	now	noj	nus	nows	nus	nus		nˈois	nui	nui				nˈoi~ʧi	nˈoe	noj	noj		ʤy~nuzot
WE_3									nojˈiltri	nuˈɛter		nuˈɛːter											nuiːˈatri		nɥiˈatri	nˈoter								nujˈawtri														nuˈaʈɽi~niˈawʈɽi	nuˈawʈɽi	nuˈavuʈɽi~nuˈawʈɽi	niˈawʈɽi			nojˈantri			niˈaltri	
WHAT_1	ʦe	ke	ke	kɛ	ke	kɛ	ke	ke	kos~ko	kˈuza~sa	kˈuza~za	ksaː	kaj	kə	ʧe	ke	ʧe	ke	kepa	ʧə	kʷɪd	kʷɪd	kˈose	kossˈe	kˈoːsse	kozˈɛ	kˈuza	ʦe	kə	ke	kə	ke	kwe	kˈɔza	kˈɔza	kˈɔza	kˈɔza~kɔ	kwɛ	ukɨ	ke	ʧe	ɕe	ce	ɕej	ɕe	ˈitta~ˈita	ˈitte	ki	ki	ki	ki	ke	ke	ke	ke	ke	kˈɔsa	
WHAT_2																																																										kwɛsky
WHITE_1	ˈalbu								jwalb												ˈaɫbʊs	ˈaɫbʊs						alp													alb	alf	alf	alf	alp													
WHITE_2		blˈaŋko	bɫaŋk	bɫaŋ	bɫaŋk	bɫaŋ	bɫaŋ	bɫaŋk	bjaŋk~blaŋk	bjaŋk	bjaŋk	bjaːŋk	bʎã	blɑ̃	blaŋk	bɾˈaŋko	ɒb	bjˈaŋko	bjaŋk	blaŋk						bjaŋk	bjaːŋk			blaŋk	blãŋk	bjˈaŋko	blɑ̃	bjaŋk	bjaŋk	bjaŋk	bjaŋk	bjaːŋk	bɾˈɐ̃ŋku	bjãnk						bjˈaŋku	bjˈaŋku			bjˈaŋku	bɾˈaŋku	blˈaŋko	bjˈaŋko	vjˈanku	bjaŋk	bjaŋk	bjˈaŋko	blã
WHITE_3																							ʤˈaŋku	ʤˈaːŋku	ʤˈaːŋku				jˈaŋkə																			jˈaŋku	jˈaŋku		jˈaŋku							
WHO_1	kˈare	kjeŋ	ki	ki	ki	ki	ki	ki	ku	ki	ki	ki	kwi	ki	kuj	keŋ	ʧˈire	ki	kipa	ki	kʷɪs	kʷɪs	ki	ki	ki	ki	ki	kˈari	ki	ku~kau	ki	ki	ki	ki	ki	ki	ki	ki	kɐ̃j̃	ki	ʧˈine	ɕi	ci	ɕi	ɕi	kˈini	kˈie	kui	ku	ku	kui	kjen	ki	ki	ki	ki	ki	kiː
WIND_1															ˈajar															ˈawɾo					ˈarja																							eːʀ
WIND_2	vˈimtu	bjˈento	ven	ben	bent	vent	ben	bent	vjant	vɛjnt	vent	vɛjnt	ve~vɛː	vɑ̃		bˈɛnto	bˈoræ	vˈɛnto	vent	vənt		vˈɛntʊs	vˈeːŋtu	vˈeŋtu	vˈɛːŋtu	vɛnt	veːnt	vint	vjˈentə	vɛnt	vãnt	vˈɛnto	vɛ̃	vɛŋt		vɛŋt	vɛŋt	veːŋt	vˈẽntu	vɛnt	vɨnt	vɛnt	vɛnt	vɛnt	vɛnt	bˈentu	vˈentu	vˈɛntu	vˈɛntu	vjˈɛntu	vjˈɛntu	bjˈento	vˈɛnto	vˈentu	vɛŋt	vɛŋt	vˈeŋto	
WIND_3																					wˈɛntʊs																																					
WOMAN_1	muʎˈe̯are	mujˈeɾ							muʎˈer~moʎˈer							muʎˈɛɾ					mˈʊlɪɛr	mˈʊljɛr						muʎˈari											muʎˈɛɾ													muxˈeɾ						
WOMAN_2																				ˈəjla																																						
WOMAN_3			dˈɔna	dˈɔnə	dˈɔna	dˈɔnə	dˈɔnɛ	dˈɔna		dˈɔna	dˈɔna	dˈɔna	fˈɛna	fam	fˈɛmine			dˈɔnna	fˈemena			fˈeːmɪna	dˈønna	dˈonna	dˈoːnna	fˈɛnne	dˈona		fˈɛmmənə~fˈemmənə	fˈemo~fˈumo	fˈãmə	fˈemmina	fœm	fˈumna	fˈumna	fˈumna	dˈɔna	dˈɔːna		dˈona	femˈeje	fˈɛmnə	fˈɛmnə	fˈɛmnə~dˈunə	dwˈɔnə	fˈɛmmina	ˈemmina	fˈimmina	fˈimmɨna	fˈimmina	fˈimmina		dˈɔnna	fˈemmina	fˈemena	fˈemena	dˈona	fam
WOMAN_4																	ʒˈenskæ																																									
WORM_1	ʑˈermu								vjarm		vɛrm		ve	vɛʁ	vjɛr	bˈɛɾme	ɣʎˈermu~ʎˈermu	vˈɛrme	verm	jərm	wˈɛrmɪs	vˈɛrmɪs	vˈɛrme	vˈeːrme	vˈɛːrmu	ˈɛrem	vermˈɛn	ɟˈarmi	vˈɛrmə	vˈɛɾme	vɛrm	vˈɛrmo	vɛʁ	vɛrm	vɛrm	vɛrm	vɛrm	vɛrm	vˈɛɾmɨ	vˈeːrman	vjˈerme~rˈɨmə	vɛrm	vɛrm	vjɛrm	vɛrm		ˈerme	vˈɛɾmi~vˈɛɾmu	vˈɛɾmi	vjˈɛɾmu~vjˈɛɾmi	vˈɛɾmi			vˈɛrme		vˈɛrmen	vˈɛrme	vjeːʀ
WORM_2																																														brˈɛmmini												
WORM_3		meɾˈuko																																					miɲˈɔkɐ																			
WORM_4			kuk	kuk	kuk	kuk	kuk	kuk		beːɡ		bɛjɡ																																									bˈako		but			
WORM_5																																																				lombɾˈiθ						
YEAR_1	ˈanŭ	ˈaɲo	aɲ	aɲ	aɲ	aɲ	aɲ	aɲ	jajŋ	an	an	aːn	ã	ɑ̃~ane	an	ˈano	ɒn	ˈanno	an	an	ˈannʊs	ˈannʊs	ˈannu	ˈannu	ˈannu	an	ann	an	ˈannə	annˈado	ãn~ãnˈeːə	ˈanno	ɛ̃ne	an	an	an	ˈani~aŋ	aŋ	ˈɐnu	an	an	ɔn	ɔn	ɔn	on	ˈannu	ˈannu	ˈannu	ˈannu	ˈannu	ˈannu	ˈaɲo	ˈanno	annu	an	an	ˈano	ã~aneːj
YELLOW_1			ɡɾɔk	ɡɾɔk	ɡɾɔk	ɡɾɔk	ɡɾɔk	ɡɾɔk												ɡjəl													ɡɑ̃n												ɡɛlk	ɡrˈoɣu	ɡrˈoɡu											
YELLOW_2	ɡˈalbinŭ																											ɡˈalbin													ɡˈalben																	
YELLOW_3																																																			ɟɟˈaɾnu							
YELLOW_4									ʒwˈolno	zaːl	ʒal	ʒaːl	ðˈono	ʒon	ʤaːl		ʒut	ʤallo	zal				ʤˈanu	ʤˈallu	ʤˈaːnu	zalt	ʤaːlt		ʤˈallə~ʤʤˈallə	ʤˈawne	ʤˈawnə	ʤallo		ʤawŋ	ʤawŋ	ʤawŋ	ʤawŋ	ʤalt		ʒal								ʤˈallu	ʤˈallu	ʤˈaɾnu			ʤallo	ɟˈallu	ʤal	ʤal	zˈae̯o	ʤoːn
YELLOW_5		amaɾˈiʎo														amaɾˈɛlo																							ɐmɐɾˈɛlu			mˈɛlən	mˈɛlən	mˈɛlən								amaɾˈiʎo						
YELLOW_6																						fˈʊɫvʊs																																				
