	Cahuilla	Central Tarahumara	Chemehuevi	Classical Nahuatl	Comanche	Cupeño	El Nayar Cora	Eudeve	Highland Puebla Nahuatl	Hopi	Huarijío	Huichol	Kawaiisu	Luiseño	Mayo	Mono	Northern Paiute	Northern Tepehuan	Panamint	Pima Bajo	Pipil	Pochutec	Serrano	Shoshoni	Southeastern Tepehuan	Southern Paiute	Teguima	Tetelcingo Nahuatl	Tohono O'odham	Tongva	Tubar	Tübatulabal	Ute	Yaqui
SKIN_8			asipɨ~asiʔa			tukʔa				ʦiipɨ			asiaviʔ			sipːoʔi										asiaːʔ							siʔaːpi	
SKIN_9					poʔoaʔ														poʔa					poʔanʔ								poːnt		
SKIN_10				eʔwaːt͡ɬ																			qoʦ											
SKIN_11								beɡu̯at																						axoxoʈ͡ʂ~axoːxoʦ	kucit			
SKY_1				ilwikat͡ɬ					elwiak												ilwakak													
SKY_2																												iːlfiːkak						
SKY_3		riwiɡaʧi																																
SKY_4																				damacatuma									daːmkahʧim					
SKY_5							utʲe					tahei̯̯ma													dʱam									
SKY_6																															tamwakalit~temokalit			
SKY_7								tevika			teweka		tuɡu	tuupaʃ	teeka~tewka			tɨvaɡi								tukun								teeka
SKY_8	tukvaʃ					tukvaʔaʃ																												
SKY_9					tomːoːpi					tokpela						tukupːa														tukupar			tukupːaja	
SKY_10			tukumpa														tukupːaːtːɨ		tukumpana				tukumit~tuːkumit~tukumiʦ	tukumpin			teɡui̯̯kat							
SKY_11																																toːkoːmbahl		
SKY_12		seʔpolɨtali																																
SLEEP_1																																tahkin~atahkin		
SLEEP_2			ɨpːɨi̯̯		ɨːpɨi̯̯					pɨːwi			ɨpiː			ɨwi	ɨwi~ɨwi		ɨpːɨi̯̯					ɨpːɨi̯̯		apːɨi̯̯							əpːɨi̯	
SLEEP_3								ʦotzon										ʦocose									ʦotzi							
SLEEP_4	kup	ɡoʧi		koʧi		kupɨ	kucu		koʧi		koci	kuci		kup	koʧːe					koːʂ	kuʧi	koʧo			koːs			koʧiː	koːʂ		kos			koʧe
SLEEP_5																							kuːman									ʦuluːm~uculuːm		
SLEEP_6																														jetamku̯a				
SMALL_1			miʔau̯̯nci																															
SMALL_2																																kuʔuzubil		
SMALL_3													ɨːvʔepiːʧi																					
SMALL_4																												ʦiciːkiːci						
SMALL_5									nohneːl																									
SMALL_6																					ʧihʧin													
SMALL_7	iniʃily																						aɲiːʔi			miaʔ				anuysi				
SMALL_8								ʧupi		ʦaako		eʧipɨe~eʧimpe					tɨːci												ʧumʧu					
SMALL_9																				sviːd							baʧuʧu							
SMALL_10														aluʔmal											ɨl̥iʔʦ									
SMALL_11						akulji	kɨlen																											
SMALL_12					tɨe							pe							tɨai̯̯	aritu				tɨai̯̯										
SMALL_13															iliiʧːi			alai̯̯~ali~arali													ujir~uli			ili
SMALL_14		kuʔta		tepiton							nuʔiti																							
SMALL_15																																	miipːɨci	
SMALL_16																inociʦːiʔ																		
SMOKE (EXHAUST)_1			kʷihipː										kʷuhidɨ																					
SMOKE (EXHAUST)_2																											moh							
SMOKE (EXHAUST)_3		mori						moraɡu̯a			morewa																							
SMOKE (EXHAUST)_4	miʔat					miʔat																	moaːʔt							maːt				
SMOKE (EXHAUST)_5																				kuːbdaɡ					kubʱɨx				kuːbs		kupicit			
SMOKE (EXHAUST)_6														kuumit																				
SMOKE (EXHAUST)_7				poːst͡ɬi					poːkti							kukkuhi					pukti			kukkʷiː				pukt͡ɬi						
SMOKE (EXHAUST)_8					kukːwiː		kɨci					kɨci							kukːwiː														kʷiipɨ	
SMOKE (EXHAUST)_9												kɨ~kʷau̯̯ni					kʷiː							kʷiː		kʷiɨ̯				ʈ͡ʂiaːn				
SMOKE (EXHAUST)_10															bwiciria												piʧire							bwiʧia
SMOKE (EXHAUST)_11										kʷiiciŋwɨ																								
SMOKE (EXHAUST)_12																																uːi̯̯ja		
SMOKE (EXHAUST)_13																		ʦubusci																
SNAKE_1		sinoi̯									sinoi̯̯							ʦoːi̯̯		vinoi̯̯														
SNAKE_2										løloŋw																								
SNAKE_3	sewet		kʷiːjaːci	koːwaːt͡ɬ		sɨwɨt			kowaːt			ku									kʷat	kuet			koʔ		sinot	kowat͡ɬ		ʃot	koot			
SNAKE_4																																tuhat		
SNAKE_5								vacotz							baːkot																			baakot
SNAKE_6													toɡowa			toqoqːwa	toko		tokoa					tokoa		tokoa			koʔowi				tokoapi	
SNAKE_7														piɨ̯̯qwala																				
SNAKE_8																							hɨːŋt											
SNAKE_9					kʷasinaboː																													
SNAKE_10							kuʔukuʔu																											
SNAKE_11																	pasːinuʔju																	
STAR_1							ʃuʔuraʔave																											
STAR_2																	paːtːusːupaʔa																	
STAR_3																			taʦːiu̯mpi					tacɨɨmpin										
STAR_4																				siɨ̯̯ovaɡ~siavuɡui̯̯														
STAR_5			puːcipɨ		tacinupi								puːciːvɨ		ʧokːi	tacinu										puːci							puuciːpi	ʧoki
STAR_6	suʔwet																								ʧɨtʔ					ʃuʃjot				
STAR_7		seʔpoli									soʔpori																							
STAR_8				sit͡ɬalin		suʔul		sibora~sarin	siːtaliːn			zurawe		ʂuʔla							sital							sit͡ɬaliː			soo	ʃuːl		
STAR_9										soohɨ																								
STAR_10																											dærirai̯̯							
STAR_11																				uhapa									huʔu					
STAR_12																							huːʔʈ͡ʂ											
STAR_13																				huhuɡa														
STAR_14																		jujupa																
STONE_1	qawiʃ					kawiʃ																												
STONE_2			tɨmpi	tet͡ɬ	tɨpi		tjetʲe	tet	tet		tehte	tete	tɨbiʧɨ	toota	tetːa	tɨpːi	tɨpːi		tɨmpin		tet	tot	tɨmɨt	tɨmpin		tɨmpɨ~tɨn	tet	ti̯etetu		tuːta~tota	tetat~terat	tɨnt	tɨpɨpːɨ	teta
STONE_3		ree								ou̯̯a																								
STONE_4																		jodːe		hod					joːdai̯̯				hodai̯̯					
SUN_1			tapapːɨci																														tapaci	
SUN_2	tamit			toːnatiu̯	tave	tamit	ʃɨka	tavi	toːnal	taawa	tahenari	tau̯̯	tavi	timet	taːʔa	tape	tapa	tasːe~tonːeli	tapai̯̯	taʂ	tunal	tunel	taːmiat	tape	ʧat	tapa~tapi	tæt	tunaliː	taʂ	tamit	tata	taːl		taaʔa
SUN_3																															tasalit			
SUN_4		rai̯̯enali																																
SWIM_1										momortimɑ																								
SWIM_2																												mɑːwilɑːnɑ						
SWIM_3																				komli̠miah														
SWIM_4											kaʔkena																							
SWIM_5													pɑːkenukʷːi																					
SWIM_6					pɑhɑpitːɯ										βɑhume	pɑhɑpi	pɑhɑpi							pɑhɑpi										βɑhume
SWIM_7							ɑhɑu̯̯βe					hɑu̯̯~hɑu̯̯rikɑ																						
SWIM_8																																aːpɑi̯̯ʔiʧ	ɑpipoti	
SWIM_9			nɑpːɑkːɯ																														nɑpɑkːi	
SWIM_10		ɑʔke̠		aːkʷi																														
SWIM_11						wɑj								wɑ̠̄jɑ																	on~onɑ			
SWIM_12																													wɑʧːui̯̯					
SWIM_13																			nokoi̯̯ʦoi̯̯h															
TAIL_1		wasi									wahsi												wað									wiʃiː		
TAIL_2	kʷas		kʷasi		kʷasi	qwaʃ	kʷasa	basit		sɨri		kʷari	kʷasi~koʃivi		bwasia	qwaci	kʷasːi	bai̯̯di	kʷasi	bahi				kʷesi	bʱai̯̯	kʷasi			bahi				kʷasici	bwasia
TAIL_3				kʷit͡ɬapilli					kʷitapiːl												kʷitapil							kʷiːt͡ɬapiːl						
TAIL_4														piqwsiv																	bakusir			
THAT_1																												inoːneːkɑ				untuːkɑl		
THAT_2													sɑmɑnɑ~sɑmɑtɯ~suʔunɑ~suʔutɯ						sɑtɯ															
THAT_3															huri~hu														hɯɡʔɑi̯̯~hɯɡi~hɯɡʔi~hɯɡ~hɯɡɑʔi					hu
THAT_4																																wɑnʦil~wɑʔ		
THAT_5			mɑkːɑ~mɑtɯ				mɯmɯ																					neːkɑ~neːkɑhoː					mɑtɯ	
THAT_6	et	mu~mi̠	ukːɑ~utɯ~mɑ~u	inoːn	uti~oti	ət		ar	nɑ	pɑm	puː	iwɑ	utɯ~unɑ	oːnu		u	osu~okɑ	ɯɡɑi̯̯	sɑ	ɯɡi	uni		ama	utɯn		uʔu~u	ve	inoː					utu~mɑ~u	u~wɑ~wɑi̯̯
THAT_7	evat					əβət~ɑxwə̠ʃ																	pat		ɡwiʔ					peːʔe	iki̠t			
THIS_1													siʔitɯ~siʔinɑ						sitɯ					sitɯn										
THIS_2				iniːn					nɑmel																			iːniːnɑːnkɑ~nɑːnkɑ		mine				
THIS_3	iʔ	e̠ʧi~je̠nɑ	ikːɑ~iʦɯ~i		itːɯ~isɯ	i̠ʔi	iːʔi	eni	inɑ	iʔ	ihi̠	ikɯ	inɑ~itɯ	iβi̠ʔ	iʔi	ihu	ikiɑ~isu	iji	si	idi̠	ini		iβiʔ		djiʔ	i	iti	iːniː	iːdɑ~iːdʔɑ~id~iːdɑʔɑ		irɑ̠	ij	iʧ~in	i
THIS_4		jepunɑ̠																																
THOU_1		muhe̠		teh																	tɑhɑ							tɑhɑ						
THOU_2	ʔet						mu̠ʔeː																						aːpiʔi					
THOU_3			ɯmːi		ɯnɯ	əʔ		eme		ɯm	mu̠ː	iɑku	mumi~imi	om	empo	ɯh	ɯ	ɑːpi	ɯ~ɯmːi	aːpi			ɯmiʔ	ɯnːɯ		imːi	ma		aːpi	oːmɑʔ	ipu̠	impi	ɯmɯ	empo
THREE_1				eːi̯̯			wai̯̯hka		eːji												jeːi̯̯	ejom						jei̯̯ɪ	wai̯̯k					
THREE_2								vei̯̯dum			pai̯̯ka	hai̯̯ka						vai̯̯ka		vai̯̯ko					vai̯̯k		vai̯̯de							
THREE_3	paha		pahi		pahihtɨ	pah				paːjom			pehe~peheju	paːhai̯̯	bahi	pahii~tu	pahiju		pahi~pai̯̯				paːhiʔ	pai̯̯h		pai̯̯				paheʔ	vajir	paːi̯̯	pai̯̯ni	bahi
THREE_4		bikija																																
THROW_1									tatamoːta											daʔitud									daʔiʧud					
THROW_2																				vanicuna														
THROW_3												hɨa~hɨwa			himːa																			hima
THROW_4								hiserani																										
THROW_5		i					rai̯̯									wɨnaʔi	wɨnai̯̯																winai̯̯	
THROW_6																		bu̯anta~bu̯ani																
THROW_7																																apalak~palak		
THROW_8	ʔamin							toran			ʦewa~ʦewa								taŋwi					tawi										
THROW_9		oʔta	tɨtapi		tɨtawɨː																					tɨtapo								
THROW_10																											qui̯̯ʦ				okoa~wokoa			
THROW_11				moːt͡ɬa					mota					mati							muːta	mote						multa~mut͡ɬa						
THROW_12				t͡ɬaːsa		wiʧaxɨ				tɨːva			tavi					vupe					pukai̯̯							piʔ				
THROW_13																									mai̯̯bu̯aʔ									
THROW_14																					wetctuk													
TONGUE_1		ʧamekoala~ʧameroala																																
TONGUE_2			akompi		eko								eɡubɨ			eqo	iko		ai̯̯ko					eko		akon							akopːɨ	
TONGUE_3				nenepiːlli					nenepiːl												nepil							nenepiːl						
TONGUE_4	naŋily					nɨŋʔa	njanuri	nenet		leŋi	jeni	teni			ninːi			nun		nɨːn			naŋaʦ		nɨn		nene		nɨːni	noŋin	ninir			nini
TONGUE_5																																lalant		
TONGUE_6														weeji																				
TOOTH_1	tamal	rame	tawampi	t͡ɬant͡ɬi	tama	tamʔa	tame	tamit	taːn	tama	tame	tame	tawabi	tamat	tamːi	tawa	tama	tatam	tama	taːtam	tan		taːm	taman	tatam	taŋwan			taːtami	tatam~taːmin	tamor~tamanr	tamant	tawapːɨ	tami
TOOTH_2																												t͡ɬankoʧ						
TREE_1	kelawat			kʷawit͡ɬ		kɨlawat	kɨje		kʷowit			kɨje		kulawut							kʷawit				tu̯a									
TREE_2		kusi						ʦut		ʦoki	kuʔu				kuta			ost		ʂaʔi		kʷaɡut						kʷabiːt͡ɬ			kot	uːʔut	ipici	kuta
TREE_3																														tuvaːr				
TREE_4																											ʦuht							
TREE_5													wovi							usi									uːs		uːta~uta			
TREE_6																wɨnɨppɨ							wamat											
TREE_7																	sɨŋːapi		sɨŋapi															
TREE_8					huːppi																			huːppin										
TREE_9			mahapɨ																							maʔapɨ								
TWO_1								ɡodum~ɡoʦ										ɡoca		ɡoːk							ɡode		ɡoːk					
TWO_2												huta																						
TWO_3	wih		waha		waha	wih							waha	we	wooji	waha	waha		waha				wo	waha		waː				wehe		woː		woi̯
TWO_4		okʷa		oːme					oːme		woka										ume	omem			jumai̯̯			unte~ume					wai̯̯ni	
TWO_5																															nyor~njohor			
TWO_6										løːyøm																								
TWO_7							waʔapwa																											
VOMIT_1			pipːitːana										pipitahni													pipːitːaʔni								
VOMIT_2	pipivis																																	
VOMIT_3													pitahni																					
VOMIT_4							haraʔari																											
VOMIT_5																											hinːŭa							
VOMIT_6				maːjau̯nit͡ɬa										mijai̯̯																				
VOMIT_7																			motoʔi		mcuta													
VOMIT_8									takepa																									
VOMIT_9								dodan																			dodoa	sut͡ɬa~jesut͡ɬa						
VOMIT_10															bisata			biosːe		vihota			piːʂ		biotaʔ									bisata
VOMIT_11		oʔyo			oːʔi						joʔa					oːʔi	oaʔi~oaʔi							wɨtːoi̯̯										
VOMIT_12										nai̯̯øʔ																						wajuːb~awajuːp		
VOMIT_13						ŋina																												
VOMIT_14																													wihos					
WALK_1								vacon					paɡi													pakin							pkai̯̯	
WALK_2																											ʦudakæi							
WALK_3	nem			nenemi		nɨnɨwi			nehnemi							nɨwi					nehnemi		nɨm				nenemia	nehnemiː		nuŋino				
WALK_4		eʔyena	utu̯a				jeʔi	dion						wukala																				
WALK_5					miʔa												mia~miʔa		miʔa					miʔa								mij~iːmiː		
WALK_6										waːi̯̯nɨma	oi̯̯	uwi~uwa			werama~wei̯̯je			ojumure		oi̯̯moːr					oi̯̯rɨ						ona			weje~weeje
WALK_7																													him					
WALK_8																											ʦudadadai̯̯							
WATER_1																		zudːaɡi		ʂuːdaɡ					suːdai̯̯ʔ				ʂuːdaɡi					
WATER_2							hah					ha																						
WATER_3				aːt͡ɬ					aːt												at	at									wota			
WATER_4	pal	baʔwi	paː		paː	pal~paw		ba~bat		paahɨ	paʔwi		poʔo	paala~paaw	baːʔa	paja	paː		paː				paːt	paː		paː	vat			par	vata~bata	paːl	paa	baaʔa
WATER_5																												øcint͡ɬi						
WE_1																																iŋilɑʔɑn~iŋiluːʦ~iŋilɑ		
WE_2				teʔwɑːn										ʦɑ̠̄ʔɑm~ʦɑ̠ʔɑm~ʦɑ̠̄ʔum																				
WE_3								tɑmi̠de						ʦɑmʔ							tehemet						tɑmido							
WE_4	ʦem~ʦe̠mem	tɑmi̠~tɑ̠mu	tɑmːi~nɯmːi		tɑnɯ	ʦəm	i̠teːn			itɑm	reme	tɑme	tɑmi~tɑwɑ~nɯmi		itɑpo	tɑ	tːɑmːi	ɑːtɯ	tɑmːɯ	aːti			ɑʦɑm~iʦɑm	tɑmːɯn		tɑmɑ		tehwɑ	aːʦim		iti̠~ete̠~ite̠		tɑmi~tɑwi~nɯmɯ	itepo
WE_5																														ijoːmo				
WE_6																												tehwɑnte						
WHAT_1		mɑ̠		t͡ɬei̯̯n					te		ihtɑ̠							tuma		kʷɑn	tɑj~taː	te			tuʔ	inːi		t͡ɬiːn~t͡ɬiː					ʔini	
WHAT_2																				iktu														
WHAT_3							titɑne̠																											
WHAT_4	hi̠ʦʔɑ~hi̠ʦɑxɑ~hi̠ʦeʔɑ		hɑnːiɑ~himpɯ		hiːni~hini	hiʃ		ha		hiːtɑ~himɯ		hai̯̯		hiːʦɑ~hiʃ	hi̠tɑsɑ~hitɑ	hɑ	hiː		hiː	hɯɡ			hiːt	hinɑ~hiːn					hɑb	hitɑ	hɑte̠k~hɑtep	haːi̯̯ntɑ		hitɑ
WHAT_5													hiniʔipi																					
WHITE_1					tosapihtɨn														tosapihtɨ					tosapihtɨn										
WHITE_2		rosakame																																
WHITE_3																toʦːipono																		
WHITE_4	teviʃnek																																	
WHITE_5				istak					istaːk												istak							istøk						
WHITE_6													seːɡidɨ																				sakatɨ	
WHITE_7																				stoha									stoha					
WHITE_8								sutei̯̯																						rawatai̯̯				
WHITE_9												putura																						
WHITE_10						xwajɨ	kʷei̯na							xwai̯̯a											ʧu̯a									
WHITE_11											tosaname	turame																						
WHITE_12			tosaka												tosali		toha	toxa								toʃa~toʃæ	tosːăi				tosar	poːʃɨɨt~oːboːʃɨ		tosaʔi
WHITE_13										qøycaːwasaʔ																								
WHITE_14																							jaraːraʔn											
WHO_1	hɑ̠xʔi		hinːi~hɑŋɑ		hɑkɑtɯ	hɑx	hatɑne̠	hebeː		hɑk			hini~hɑnɑ	hɑx	hɑ̠βesu~hɑβːe	haɡʱe	hɑkɑ		hɑkːɑ~hɑkɑtɯn	hɯli~hɯri			hɑmiʔ	hɑkːe~hɑkːɑi̯̯			hawe		hɯðɑi̯̯	hakiː	hɑki̠			hɑβe
WHO_2												titɑ																				ɑkitin		
WHO_3				aːkin					aːkoni		abu̯aː	qeː						voːr			kɑh~kaː	ak				anɡa		aːki				ɑki	ʔaː	
WHO_4		mɑ̠pu																																
WIND_1																	kɨkːwapːa										ɡeca			axikaŋ				
WIND_2	jaʔi	eka		ekat͡ɬ			eeka~aːka	raheca	ehekat		eɡa	eka			heeka	hɨkːwa					ahakat							jehjekat͡ɬ						heeka
WIND_3														huŋla																	honit			
WIND_4										hɨːkaŋwɨ																								
WIND_5			nɨkatɨ		nɨepi								neːdɨ						nɨe					nɨai̯		nɨa							nɨatɨ~nɨai̯̯	
WIND_6																		jubuli							jɨbɨl̥									
WIND_7						sɨvɨl																	ʂɨvɨt											
WIND_8																				hɨvɨl									hɨwɨl					
WIND_9																																xkahwal		
WOMAN_1								hokis												oks														
WOMAN_2							hɨi̯̯taʔa								hamːut	hɨːpːiʔ																		hamut
WOMAN_3					waʔipːɨ														waʔipːɨ					waʔipːɨ										
WOMAN_4										wɨːti		uka						ubi							ubiː		oqui̯̯		uwi					
WOMAN_5											oerume																							
WOMAN_6																																koi̯̯mi		
WOMAN_7		muki	mamaʔuː			nawikat							mamaʔo~mumoʔo													mamaʔu							mamaci	
WOMAN_8																	mokoʔni																	
WOMAN_9	ɲiʧily																																	
WOMAN_10				siwaːt͡ɬ					siwaːt												siwat							sowat͡ɬ						
WOMAN_11														ʂuŋaal																tokor	tuli			
WOMAN_12																							nɨːht											
WOMAN_13								huhuɡu̯a																										
YEAR_1							nyinʲeʔira																											
YEAR_2																		jumiɡui̯̯																
YEAR_3															wasuktiria																			wasuktia~wasuktia
YEAR_4												witari~wijari																						
YEAR_5		bamibali									pamibame																							
YEAR_6																														tameːvŋei̯̯				
YEAR_7																toː		oi̯̯diɡui̯̯							oi̯̯dʱaʔ						asak			
YEAR_8																				hunai̯̯b									ahidaɡ					
YEAR_9																												ʃiːbit͡ɬ~ʃiːhpa						
YEAR_10								betaraːwa																			veta							
YEAR_11	tawpaxiʃ		tomo		tomːo	tawpa							tiːpɨ	tawpaʃ			tomːo		tomːo				tamoaʔ	tomːo		tomːo							tomotːɨ	
YEAR_12				ʃiwit͡ɬ					ʃiwit												ʃiwit											ʃuwaːl		
YEAR_13										jaːsaŋwɨ																								
YEAR_14																				macohu̯aba														
YELLOW_1			oasiakka																															
YELLOW_2																																	oakːatɨ	
YELLOW_3													hɨvɨɡidɨ																					
YELLOW_4											saʔwatome																							
YELLOW_5														aʂoʔʂuʃ																				
YELLOW_6										sikaŋpɨ																								
YELLOW_7								savei̯̯																			saɡu̯ăi							
YELLOW_8		sawaroame													sawari~sawali					soam									soam					sawai̯̯
YELLOW_9												taraɨ̯̯je																						
YELLOW_10							tjau̯̯mwa																											
YELLOW_11					oha												oha	oama	oa					oa	u̯am	oæ						u̯am		
YELLOW_12																ohapono																		
YELLOW_13																																		huːsai̯̯
YELLOW_14																														pajuːwit				
YELLOW_15	tesnekiʃ																																	
YELLOW_16																															kisarakar			
YELLOW_17				kost͡ɬi					kostik												tultik							kostiːk						
YELLOW_18																							ʂaʈ͡ʂiːʈ͡ʂiʔn											
YELLOW_19																															mokʷasakara			
YELLOW_20						kɨnɨkɨnɨʔɨʃ																												
