FINGERNAIL_1		ˈunɡʎe	ˈuɲa	ˈuŋɡɫa	ˈuŋɡɫə	ˈuŋɡɫa	ˈuŋɡɫə	ˈuŋɡɫɛ	ˈuŋɡɫa	ˈoŋɡla	ˈuŋʤa	ˈɔnʤa	ˈonʤa	ˈɔ̃ɡʎa	ɔ̃ɡl	oŋɡulˈe	ˈunʎa	ˈuŋɡʎe	ˈuŋɡja	ˈoɲːa	ˈuŋɡja	ˈombja	ˈondla	ˈʊŋɡʷɪs	ˈʊŋɡʷɪs	ˈuŋʤa	ˈuŋʤa	ˈuŋʤa	ˈonʤa	ˈunʤa	ˈunɡʎə	ˈoɲːə,ˈɔɲːə	ˈuŋɡlo	õŋɡlə	ˈuŋɡja	ɔ̃ɡ	ˈuŋʤa	ˈuŋʤa	ˈuŋʤa	ˈuŋʤa	ˈoːŋʤa	ˈuɲɐ	ˈonʤa	ˈuŋɡje	ˈuŋɡlə	ˈuŋɡlə	ˈuŋɡlə	ˈuŋɡlə	ˈuŋɡa	ˈuŋɡra	ˈuɲːa	ˈuɲːa	ˈuɲːa	ˈuɲːa	ˈuɲa	ˈoŋʤa	ˈoŋʤa	ˈoŋʤa	ɔ̃k
FINGERNAIL_2																				rˈunʧu																																							
FIRE_1																								ˈɪŋnɪs	ˈɪŋnɪs														fø																				
FIRE_2		fˈokŭ	fˈweu	fɔk	fɔk	fɔk	fɔk	fɔk	fɔk	fuk	foːɡ	fɔɡ	fɔːɡ	fwa	fø	fuːk	fˈɔɣo	fok	fˈwɔko	fˈoku	fˈɔko	fek	fwek			fˈøɡu	fˈøːɡu	fø	føk	føːk	fok	fˈokə,fˈwokə,fːˈwokə	fjɔ	few	fˈwɔko	fy	fø	fø		fø,føɡ	føk	fˈoɣu	fuɡ	fok	fjew	fi	fjuk	fø	fˈoɣu	fˈoɡu	fˈɔku	fˈɔku	fˈwɔku	fˈwɔku	fˈweɣo	fˈoɡo	fok	fˈɔɡo,fˈoɡo	føː
FIRE_3																	lˈume																																										
FISH_-1										pjas								rˈibæ																																									
FISH_1		pˈesku	pˈeʃe	pejʃ	peʃ	pejʃ	peʃ	pejʃ	pejʃ		pɛs	pɛs	pɛs	pˈajsɔ̃,pˈɛsɔ̃	pwasɔ̃	pɛs	pˈejʃe		pˈeʃːe	pˈeʃːe	pˈeʃːe	peʃ	pəʃ	pˈɪskɪs	pˈɪskɪs	pˈeʃːu	pˈɛʃːu	pˈɛːʃːu	pɛs	pɛsː	pˈe̯aʃti	pˈeʃːə	pɛjs	pˈojsõn	pˈeʃːe	piʃɔ̃	pəs	pɛs	pɛs	pes	pøs	pˈɐjʃə	pɛs	pˈeʃte	peʃ	peʃ	pɛʃ	peʃ	pˈiʃːi	pˈiske	pˈiʃːi	pˈiʃːi	pˈiʃːi	pˈiʃːi	peθ	pes	pes	pˈese	pɛʃɔ̃
FLESH OR MEAT_-1														vˈjãda																			vˈjande																										
FLESH OR MEAT_1		kˈarne	kˈaɾne	kaɾn	kaɾn	kaɾn	kaɾn	kaɾn	kaɾn	kˈworno	kˈɛrna	kˈaran	kˈɛːrna			car	kˈaɾne	kˈɒrne	kˈarne		kˈarne	ɕɛrn	ɕərn	kˈaroː	kˈaroː	kˈarne	kˈarne	kˈaːrne	kˈarne	kˈarna	kˈarni	kˈarnə		ʧar	kˈarne		karn	karn	karn	karŋ	kˈarne	kˈaɾnə	kˈeə̯rna	kˈarne	ɕarn	cɛrn	karn	ɕarn			kˈaɾni	kˈanːi	kˈaɾni	kˈaɾni	kˈaɾne	kˈarne	kˈarne	kˈarne	ʧoːʀ
FLESH OR MEAT_2																				ʧˈiʧːa																																							
FLESH OR MEAT_3																																																	pˈɛʦːa	pˈeʦːa									
FLESH OR MEAT_4															vjɑ̃d																					vjɑ̃n																							
FLY (MOVE THROUGH AIR)_-1																		letˈi													pərəjˈes																												
FLY (MOVE THROUGH AIR)_1		asbˈo̯airŭ	bolˈaɾ	voɫˈaɾ	buɫˈa	boɫˈaɾ	vuɫˈa	boɫˈa	boɫˈaɾ		vulˈɛːr	vulˈar	vulˈɛːr	volˈaː	vɔle	zvolˈaː	boˈaɾ		volˈare	volˈa	volˈare	ʒɡolˈɛr	ʒulˈɛ	wɔɫˈaːrɛ	vɔɫˈaːrɛ	ʒoˈaː	ʒuˈa	ʒvuˈɛ	ulˈa,ɡulˈa	ɡulˈa		vulˈa	vulˈa	volˈeːr	volˈare	vɔle	vulˈe	vulˈe	vulˈe	vulˈe	vulˈɛ	vuˈaɾ	vulˈeə̯	azburˈa	ʒɡulˈar	ʒɡulˈar	ʒɡulˈar	ʒvəlˈar	bolˈaj	bolˈare	vulˈaɾi,abːulˈaɾi	vulˈaɾɨ	vulˈaɾi	abːulˈaɾi	bolˈaɾ	volˈar	volˈar	volˈar,zvoe̯ˈar	vɔle
FOOT_1		ʧiʧˈorŭ	pje	pɛw	pɛw	pɛw	pɛw	pɛw	pɛw	pins	peː	pjɛ	pɛ	piː	pje	piːt	pɛ	piʧˈor	pˈjɛde		pˈjɛde	pe	pe	peːs	peːs	peː	pe	pe	pe	pɛ	piʧˈor	pˈɛɾə	pɛt	pje	pˈjɛ,pˈjɛde	pje	pe	pe	pe	pe	pɛ	pɛ	pe	piʧˈor	pe	pe	pej	pɛ,pe	pɛj	pˈede	pˈɛdi	pˈɛɾi,pˈɛdi	pˈjɛɾi	pˈɛɾi	pje	pie	pie,pɛ	pie	piː
FOOT_2																				fˈetːa																																							
FULL_1		plˈinŭ,mplˈinŭ	enʎˈeno	pɫe	pɫɛ	pɫe	pɫɛ	pɫe	pɫe	plajn	piːn	pin	piːn	pʎɛː	plɛ̃	plɛŋ	ʧˈeo	pʎir	pˈjɛno	pˈjenu,pˈinu	pˈjɛno	pjeŋ	pləŋ	pɫˈeːnʊs	pɫˈeːnʊs	piŋ	piŋ	ʧɛːŋ	pje	pˈjee	ɐmplˈin	kˈinə	pleŋ	plẽj̃n	pˈjɛno	plɛ̃	pjɛŋ	pjɛŋ	pjɛŋ	pjeŋ	piːŋ	ʃˈɐju	pin	plin	plajn	plaɲ	plɛjn	plajn	prˈenu	prˈenu	kˈinu	kˈinu	kˈinu	ʧˈinu	ʎˈeno	pjeŋ	pjeŋ	pjɛŋ,pjeŋ	plɛ̃
GIVE_-1																																																	donˈaj										
GIVE_1		daw	daɾ							dwor	dɛːr	dar	dɛːr			daː	daɾ	dɒ	dˈare	da	dˈare	dɛr	dɛ	dˈarɛ	dˈarɛ	daː	da	dɛ	da	da	daw	dˈa			dˈare		de	de	dɛ	dɛ	dɛ	daɾ	deə̯	adˈa	dar	dar	dar	dar		dˈare	dˈaɾi	dˈaɾɨ	dˈaɾi,ɾˈaɾi	dˈaɾi	daɾ	dar	dar	dar	
GIVE_2				donˈaɾ	dunˈa	donˈaɾ	dunˈa	donˈa	donˈaɾ						dɔne																		dunˈa	dõnˈeːr																									dyne,nːe
GIVE_3														baʎˈiː																						baje																							
GOOD_1		bˈunŭ	boŋ	bɔ,bɔn	bɔ,bɔn	bɔ,bɔn	bɔ,bɔn	bɔ,bɔn	bɔ,bɔn	buŋ	bɔwn	bon	bɔwn	bɔ̃	bɔ̃	bɔŋ	bo	bur	bˈwɔno	bˈonu	bˈɔno	boŋ	boŋ	bˈɔnʊs	bˈɔnʊs	buŋ	buŋ	buŋ	by	buŋ	bun	bˈwonə,bːˈwonə	boŋ	bõn	bˈwɔno	bwɛ̃	buŋ	buŋ	buŋ	buŋ	boːŋ	bõ	bown	bun	bun	buŋ	bjen	bun	bˈonu	vˈonu	bˈɔnu	bˈɔnu	bˈwɔnu	bˈwɔnu	bˈweno	boŋ	bɔŋ	boŋ	bɔ̃
GREEN_-1										vjard								zelˈen																																									
GREEN_1		vˈe̯arde	bˈeɾde	vɛɾt	bɛɾt	bɛɾt	vɛɾt	bɛɾt	bɛɾt		verd	verd	vɛjrd	vɛ	vɛʁ	vɛrt	bˈeɾde		vˈerde	vˈerde	vˈerde	vert	vərt	wˈɪrɪdɪs	vˈɪrɪdɪs	vˈɛrde	vˈerde	vˈɛːrde	ert,vert	veːrt	vˈe̯ardi	vˈɛrdə,vːˈɛrdə	vert	vɛrt	vˈerde	vɛʁ	vɛrd	vɛrd	vɛrd	vɛrd	veːrt	vˈeɾðə	veːr	vˈerde	vɛrt	vɛrt	vɛrt	vɛrt	bˈirdi	vˈirde	vˈiɾdi	vˈidːɨ	vˈiɾdi	vˈiɾdi	bˈeɾðe	vert	vert	vˈerde	vɛʀ
HAIR_-1									kaβˈeʎ					ʃevˈøː																																													
HAIR_1				kaβˈeʎ	kəβˈɛʎ		kəβˈɛj	kaβˈeʎ		kapˈej	kavˈiː	kavˈi	kavˈiː		ʃəvø	cavˈɛj	kaβˈelo		kapˈelːo	kˈapilːu	kapˈelːi	ɕavˈej	ɕavˈəj	kˈapɪɫːʊs	kˈapɪɫːʊs	kavˈelːi	kavˈelːi	kavˈɛːji	kˈjej	kavˈɛlː		kapˈilːə		ʧəvˈel	kapˈelːo	kavjo	kavɛj	kavɛj	kavɛj	kavˈej	kavˈøj	kɐβˈelu	kavˈɛl		ɕəvˈɛls	cəvˈɛls	kəvˈɛʎs	ɕəvˈɛls			kapˈiɖːi	kapˈiɖːɨ	kapˈiɖːi	kapˈiɖːi		kavˈei	kavˈei	kavˈei	ʧyvɛ,ʧvɛ
HAIR_2		pˈerŭ	pˈelo														pˈelo	per													per		pɛw		pˈelo									pər					pˈiluzu	pˈilos					pˈelo				
HAIR_3						mˈoɲo																																																					
HAND_-1																				mˈano																																							
HAND_1		mˈɨnə	mˈano	ma	ma	ma	ma	ma	ma	mwoŋ	maŋ	man	maːn	mã	mɛ̃	maŋ	maŋ	mər	mˈano		mˈano	maŋ	maŋ	mˈanʊs	mˈanʊs	maŋ	maŋ	maŋ	ma	maŋ	mˈɔnə	mˈanə	maŋ	mẽj̃n	mˈano	mɛ̃	maŋ	maŋ	maŋ	maŋ	maŋ	mɐ̃w̃	mãn	mˈɨnə	mawn	maŋ	mawn	man	mˈanu	mˈanu	mˈanu	mˈanu	mˈanu	mˈanu	mˈano	maŋ	maŋ	maŋ	mwɛ̃
HEAD_-1										tˈjasta																																																	
HEAD_1		kˈapŭ	kabˈeθa	kap	kap	kap	kap	kap	kap	kup		kɔ				caːf	kaβˈeθa	kɒp		kapˈɔʧːa		ʧef	ʧə	kˈapʊt	kˈapʊt				ko	kˈoo	kap	kˈapə		ʧjef	kˈapo							kɐβˈesɐ		kap	ɕaw	cˈeə	ɕaw	ɕew							kɑβˈeθa				
HEAD_2			tˈjesta								tˈɛsta		tˈɛsta	tˈeta	tɛt				tˈɛsta		tˈɛsta					tˈesta	tˈesta	tˈɛːsta					tˈɛsto		tˈɛsta	tjɛt	tˈɛsta	tˈesta	tˈɛsta	tˈesta	tˈɛsta		tˈɛə̯sta								tˈɛsta	tˈɛsta	tˈjɛsta	tˈɛsta		tˈɛsta	tˈɛsta	tˈɛsta	tjɛːs
HEAD_3																																																	kˈɔŋka	kˈoŋka									
HEART_1			koɾaθˈoŋ	kɔɾ	kɔɾ	kɔɾ	kɔ	kɔɾ	kɔɾ	kwor	koːr	kɔr	koːr	køː	kœʁ	kuːr	koɾaθˈoŋ		kˈwɔre	kˈɔre	kˈɔre	ker	kwer	kɔr	kɔr	kø	kø	kø	kør	køːr		kˈɔrə	kɔɾ	kwœr	kˈwɔre	ʧœʁ	kør	kør	kør	kør	kør	kuɾɐsˈɐ̃w̃	kɔə̯r		kor	kor	kor	kɔwr	kˈɔru	kˈoro	kˈɔɾi	kˈɔɾɨ	kˈwɔɾi	kˈɔɾi	koɾaθˈon	kɔr	kɔr	kwɔr	kœːʀ
HEART_2																															burˈik																												
HEART_3		ˈinimə																jˈirimæ																										ˈinimə															
HEAR_-1														ɛ̃tˈɛ̃dre,ɛtˈɛdre																			entˈɛndɾe																										
HEAR_1		ˈavdu												awˈire			owβˈiɾ	avzˈi					awdˈi	awdˈiːrɛ	awdˈiːrɛ						ut		awzˈi	oˈir	udˈire							owvˈiɾ		aawzˈi	udˈir		udˈir	dudˈir							oˈiɾ				
HEAR_2			sentˈiɾ	sentˈiɾ	səntˈi	sentˈiɾ	səntˈi	sentˈi	sentˈiɾ	sentˈar	siŋtˈiːr	sintˈir	sˈɛjnteːr,sintˈɛjr			sintˈiː			sentˈire	sintˈi	sentˈire	sentˈir				seŋtˈiː	seŋtˈi	seŋtˈi	sintˈi,sentˈi	sentˈi		səntˈi					sˈɛŋte	sˈɛŋte	sˈɛŋte	sˈeŋte	sˈeːŋti		sintˈi			santˈɛkr					sˈɛntiɾi	sˈɛntɨɾɨ	sˈjɛntiɾi	sˈɛntiɾi		seŋtˈir	seŋtˈir	seŋtˈir	
HEAR_3															ɑ̃tɑ̃dʁ																					ɛ̃tɛ̃d													intˈɛndi	intˈendere									atɛ̃t
HEAVY_-1																																	luɾd																										
HEAVY_1		ɡrew																ɡrev						ɡrˈawɪs	ɡrˈavɪs				ɡref		ɡrew				ɡrˈave		ɡrɛv	ɡrɛv	ɡrɛv	ɡrɛv				ɡrew	ɡref	ɡref	ɡref	ɡrɛjf	ɡraj	ɡrˈave							ɡrew		
HEAVY_2			pesˈao	pezˈat	pəzˈat,pəzˈan	pesˈat	pəzˈat	pezˈat,pezˈan	pezˈat	pezˈwont	peːz	pes	pɛjz	pɛzã		pezˈant	pesˈaðo		pesˈante	pˈesu	pˈeso	pezˈok	pəzˈɔk			pezˈaŋte	pezˈaːŋte	pezˈaːŋte		pezˈaːnt		pəsˈantə,pˈisantə	pˈɛwʤe,pˈezant	pəzˈãnt							pizˈaːŋt	pəzˈaðu	pˈɛzãnt					pəzˈant			pisˈanti	pisˈantɨ	pisˈanti	pisˈanti	pesˈaðo	pezˈaŋte		pezˈaŋte	pɛzã
HEAVY_3															luʁ																					luʁ																							
HORN (ANATOMY)_-1				bˈaɲa	bˈaɲə	bˈaɲa	bˈaɲə	bˈaɲɛ	bˈaɲa																								bˈano									ʃˈifrə																	
HORN (ANATOMY)_1		kˈornu	kˈweɾno							kwarŋ	kˈɔren	kˈɔran	kˈɔːren	kˈøːrna	kɔʁn	kwaːr	kˈɔɾno	korn	kˈɔrno	kˈornu	kˈɔrno	kɔrn	kɔrn	kˈɔrnuː	kˈɔrnuː	kˈɔːrnu	kˈɔrnu	kˈɔːrnu	kˈøren	kˈɔrnu	korn	kˈɔrnə		kɔr	kˈɔrno	kɔʁn	kɔrn	kɔrn	kɔrn	kɔrn	kˈɔːrnu	kˈoɾnu	kˈɔə̯ran	korn	kˈɔrnə	kˈɔrnə	kˈɔrnə,ɕjern	kˈɔrnə	kˈɔrːu	kˈorːu	kˈɔɾnu	kˈɔnːu	kˈwɔɾnu	kˈwɔɾnu	kˈwerno	kˈɔrno	kˈɔrno	kˈɔrno	kwãn
I_1		jo	jo	jɔ	ʒɔ	jo	ʒɔ	jɔ	jɔ	ju				dɛ	ʒə	jo	ɛw	jo	ˈio	ˈio	ˈio	ʤe	je	ˈɛɡoː,ˈɛɡɔ	ˈɛɡɔ						jo,jew,iwə	ˈijə,i	jew	ʤə	ˈio	eʒ						ew		jew	jaw	ˈiə	jew	ɛw	dɛw	dˈeo	ju	jɔ	jɔ,ju	ju	ʑo				ʤy
I_2		mˈine	mi	me	mə	me	mɛ	me	me	me,mi	mɛ	mi	me	maj,mɛ	mwa	me	miŋ	mˈire	me	me	me	me	me	meːd	meː	mi	mi	mi	me	mi	mini	me	me	moj	me	mi	mi	mi	mi	mi	miː	mə	me	mˈine		me	mej	maj	mɛj	me	mi	mi	mi	mi	mi	mi	mi	mi	mi
KILL_-1														twaː																			tyˈa,tyjˈa											aomorˈɨ															
KILL_1																		uʧˈide	uʧːˈidere					ɔkːˈiːdɛrɛ	ɔkːˈiːdɛrɛ							aʧːˈiɾərə		oʦˈirə	anʧˈidere									auʧˈide															
KILL_2																															nek																												
KILL_3		vˈatəm																																																									
KILL_4										dramˈwor																																																	
KILL_5																kopˈaː													køpˈa														akupˈeə̯					kəpˈar								kopˈar	kopˈar	kopˈar	
KILL_6											masˈɛːr	maʦˈar	masˈɛːr							mːaʦːˈa	amːaʦːˈare	maʦˈɛr	maʦˈɛ			masːˈaː	amːasːˈa	maʦːˈɛ		maʦˈa							masˈe	masˈe	masˈe	masˈɛ	masˈɛ				məʦˈar	məʦˈar	məʦˈar				amːaʦːˈaɾi,mːaʦːˈaɾi	amːaʦːˈaɾɨ	amːaʦːˈaɾi	amːaʦːˈaɾi					
KILL_7																																																	boʧːˈiri	bokːˈire									
KILL_8			matˈaɾ	matˈaɾ	mətˈa	matˈaɾ	mətˈa	matˈa	matˈaɾ								matˈaɾ																									mɐtˈaɾ													matˈaɾ				
KILL_9															tɥe																					tɥe																							tuwe
KNEE_1		ʒinˈukʎu		ʤinˈoʎ	ʒənˈoʎ	ʧenˈoʎ	ʒunˈoj	ʒinˈoʎ	ʧinˈoʎ	ʤinˈwak,ʤinˈawk	znɔːʧ	ʒnɔʧ	ʒnɔːʧ	ðɛnˈœ,ðɛnˈɔ,ðɛnˈoj	ʒənu	ʤenˈɔli	ʃeˈonʎo	ʒerˈuŋkʎu	ʤinˈɔkːjo	ʤinˈokːju	ʤinˈɔkːjo	ʒənˈeje	ʒənˈodl	ɡˈɛnʊ	ɡˈɛnʊ	ʒenˈuʤːu	zenˈuʤːu	ʒenˈuʤːu	zønˈøʧ	ʤinˈøʧː	zinˈukʎu	dənˈukːjə	ʤejnˈuj,ʤinˈuŋ	ʤənˈoʎ	ʤinˈɔkːjo	eʒnu	ʤinˈuj	ʤinˈuj	ʤinˈuj	ʤˈinuj	znøʧ	ʒuˈɐʎu	ʒnɔʧ	ʤenˈuŋkʲ	ʒənˈuʎ	ʒənˈuʎ	ʒənˈuʎ	ʒnwoʎ	ʒenˈuɣu	benˈukːru	ʤinˈɔkːju,dinˈɔkːju,inˈɔkːju	ʤinˈɔkːju	ɾinˈwɔkːju	ɾinˈwɔʧːu		denˈɔʧo	denˈɔʧo	zenˈɔʧo	ʤynɔ,ɲːɔ
KNEE_2			rodˈjeʎa																																																				roðˈiʎa				
KNOW (SOMETHING)_1		ʃtiw																ʃti						skˈiːrɛ	skˈiːrɛ						ʃtiw													aʃtˈi					ʃˈiri	iskˈire									
KNOW (SOMETHING)_2			sabˈeɾ	saβˈeɾ	saβˈɛ	saβˈeɾ	sˈɛβɾə	saβˈe,sapiɣˈe	saβˈeɾ	sapˈar	savˈer	saˈɛr	savˈɛjr	savˈaj	savwaʁ	savˈeː	saβˈeɾ		sapˈere	sapˈe	sapˈere	saˈer	savˈəj			savˈeː	savˈej	savˈɛj	saˈi	savˈɛ		sapˈɛ,sapˈe	sˈawpɾe,saʧˈe	savˈojr	sapˈere	savweʁ	savˈɛj	savˈɛj	savˈɛj	savˈej	savˈej	sɐβˈeɾ	savˈeː		səvˈajr	səvˈɛkr	səvˈer	səvˈajr			sapˈiɾi	sapˈiɾɨ	sˈapiɾi,sapˈiɾi	sapˈiɾi	saβˈeɾ	savˈer	saˈer,savˈer	savˈer	sawɛ,sawɛʀ
LEAF_1			fˈweja	fˈuʎa	fˈuʎə	fˈuʎa	fˈuə	fˈuʎɛ	fˈuʎa	fˈwaʎa,fwaʎ	fˈoja	fˈɔja	fˈɔja	fˈoʎe	fœj	fˈwee	fˈoʎa	fˈoʎe	fˈɔʎːa	fˈɔja	fˈɔʎːa	fˈoa		fˈɔlɪũ	fˈɔljũ	fˈøʤːa	fˈøʤa	fˈøːja	fˈɔja	fˈøja		fˈɔʎːə	fˈɥɛjo	fˈwœʎə	fˈɔʎːa	fœl	fˈøja	fˈøja	fˈøja	fˈøja	fˈɔːja	fˈoʎɐ	fˈoja		feʎ	fiʎ	feʎ	fˈøʎə	fˈɔlːa	fˈoʒa	fˈɔɟːa	fˈɔɟːa	fˈwɔɟːa	fˈɔɟːa	ˈoxa	fˈɔja	fˈɔja	fˈɔja	fuj
LEAF_2		frˈɨnʒə																													frˈunzə													ˈfrunzə															
LEAF_3																							plˈeʧa																																				
LEAF_4																																																					pˈampina	pˈamːina					
LIE (REST)_1		ʒˈakŭ					ʒˈɛwɾə				zakˈɛːr		ʒakˈɛːr,ʒakwˈer					zaʧˈɒ					ʤˈəʒər	jakˈeːrɛ	jakˈeːrɛ						zak			ʤezˈir	ʤaʧˈere										ʤəʒˈajr		ʒer	ʤəʒˈajr											
LIE (REST)_10			estˈaɾtumbˈao	estˈaɾtombˈat																																																			estˈaɾtumbˈaðo				
LIE (REST)_11						estˈaɾʧitˈat			ʧitˈaɾse																																																		
LIE (REST)_12																	dejtˈaɾse																									iʃtˈaɾdɐjtˈaðu																	
LIE (REST)_2												kuʧˈars			ɛtʁkuʃe											ˈeːseakwˈeːɡoːw						stˈakukːˈatə,kukːˈa				ɛtkuʧe	stˈekuʤˈa	stˈekuʤˈa	stˈekuʤˈa	stˈɛkuʤˈa	stɛkwatˈaː,vesikwatˈaː			astˈakulkˈat,afˈikulkˈat					abarːˈajkrokːˈaw	esːˈerekolkˈadu,istˈarekolkˈadu	kuɾkˈaɾisi	kukːˈaɾɨsɨ	kuɾkˈaɾisi						ɛskuːʧeː
LIE (REST)_3					əstˈastiɾˈat			astˈaastiɾˈat								jesidistirˈaːt																																										stˈardestirˈa	
LIE (REST)_4																							ʃtˈɛpundˈu,veʃtˈərpundˈu																																				
LIE (REST)_5																						ˈeserbutˈaʒˈu,ʃtˈerbutˈaʒˈu							bøtˈassˈo	bytˈasːʤˈu																										stˈarbutˈado	stˈarbutˈado		
LIE (REST)_6																																														ʃtˈartˈarə													
LIE (REST)_7																			ˈɛsːerezdrajˈato		ˈɛsːerezdrajˈato						sdrˈajaːse																																
LIE (REST)_8																												ruversˈeːse																															
LIE (REST)_9																				ʃtˈɛnːese																																		ʃtinːˈirisi					
LIVER_-1																															drop																												
LIVER_1																								jˈɛkʊr	jˈɔkʊr																																		
LIVER_2		ɕikˈatŭ,ixkˈatŭ	fˈeɡado	fˈeʤe	fˈeʤə	fˈeʧe	fˈeʤə	fˈeʤe	fˈeʧe	fiɡˈwot	fˈedeɡ	fˈɛɡat	fˈedeɡ	fˈɛðo	fwa	fiˈaːt	fˈiɣaðo	fikˈɒʦ	fˈeɡato	fˈekatu,fˈeðiɡu	fˈeɡato	fjˈanˈejɡɛr	fujˈafˈoʃk			fˈeɡatu	fiɡˈɛːtu	fˈeɡatu	fˈidek	fˈidɛk		fˈɛɣatə,fˈeɣatə,fˈekatə	fˈeʤe	fˈojə	fˈeɡato	fwɛ	fˈidik	fˈidik	fˈidik	fˈedik	fˈiːdik	fˈiɣɐðu	fˈeːɡat	fikˈat					fiɡˈaw	fˈikadu	fˈikatu	fˈikatu	fˈikatu	fˈikitu	ˈiɣaðo	fˈeɡato	fˈɛɡato	fiɡˈa	fwa
LIVER_4																																													ɲirˈom	nirˈom		ɲərˈom,ɲirˈom											
LIVER_5																																													dir	dɛkr	dir												
LONG_1		lˈunɡu								luŋɡ	luŋɡ	luŋɡ	lɔŋɡ	lɔ̃	lɔ̃	luŋk	lˈoŋɡo	luŋɡ	lˈuŋɡo	lˈoŋɡu	lˈuŋɡo	loŋk	loŋk	ɫˈɔŋɡʊs	ɫˈɔŋɡʊs	lˈuŋɡu	lˈuŋɡu	lˈuŋɡu	loŋk	loŋk	lunk	lˈwoŋɡə	loŋk	lõŋk	lˈuŋɡo	lɔ̃	luŋɡ	luŋɡ	luŋɡ	luŋɡ	loːŋ		loŋɡ	luŋɡ	luŋ	luŋ	ljuŋ	luŋ	lˈoŋɡu	lˈoŋɡu	lˈɔŋɡu	lˈɔŋɡu	lˈwɔŋɡu	lˈwɔŋku		lɔŋk	lɔŋk	e̯ˈoŋɡo	lɔ̃
LONG_2			ʎˈaɾɡo	ʎaɾk	ʎaɾk	ʎaɾk	ʎaɾk	ʎaɾk	ʎaɾk																																														lˈaɾɡo				
LONG_3																																										kõmpɾˈiðu																	
LOUSE_1		pidˈukʎu	pˈjojo	poʎ	poʎ	poʎ	poj	poʎ	poʎ	pedˈoklo	pjoːʧ	vdɔʧ	pjoːʧ	pjy,pjyː	pu	pedˈɔli	piˈoʎo	pedˈukʎu	pidˈɔkːjo	piðˈokːju	pidˈɔkːjo	pˈoje	podl	pˈeːdɪs	pˈeːdɪs	piɡˈøʤːu	piɡˈøʤːu	pˈjøʤːu	pjøʧ	pjøʧː	pidˈukʎu	pəɾˈukːjə	pezˈu	peˈoʎə	pidˈɔkːjo	pu	puj	puj	puj	puj	pjøʧ	piˈoʎu	bdɔʧ	pədˈuke	pluʎ	pluʎ	pluʎ	plwoʎ	priˈoɣu	preˈukːu	piɾˈɔkːju,pidˈɔkːju	piɾˈɔkːju,pidˈɔkːju	piɾˈwɔkːju	pɾˈuʧːu	pˈjoxo	pedˈɔʧo	pedˈɔʧo	peˈɔʧo,peˈoʧo	pøː
MALE PERSON_-1																		mˈuʃki																																									
MALE PERSON_1																								wɪr	vɪr																																		
MALE PERSON_2			ˈome	ˈɔme	ˈɔmə	ˈɔme	ˈɔmu	ˈɔme	ˈɔme	om,jom	ˈɔm	ˈɔman	om	ˈomo	ɔm	ɔm	ˈɔme		ˈwɔmo	ˈɔme	ˈɔmo	om			ˈɔmoː	ˈɔmːu	ˈɔmːu	ˈɔmːu	øm	omː		ˈɔmːə	ˈɔme	ˈõmə	ˈwɔmo	ɔ̃m	ˈɔm	ˈɔm	ˈɔm	ɔm	ˈoːmaŋ	ˈɔmɐ̃j̃	om		um	om	um	om	ˈomːini	ˈomːine	ˈɔmu			ˈwɔmːinu	ˈombɾe	ɔm	ɔm	ˈɔmo	ɔm
MALE PERSON_3		bərbˈatŭ																													bərbˈat													bərbˈat															
MALE PERSON_4																							əl																																				
MALE PERSON_5																																			mˈaskjo																	mˈaskulu	mˈaʃkulu						
MANY_-1																		ʧˈuda																mẽj̃nt																									
MANY_1		mˈultu	mˈunʧo	moɫt	moɫ	moɫt	moɫt	moɫ	moɫt	mwalt							mˈojto	majmˈunt	mˈolto			nmˈuje		mˈʊɫtʊs	mˈʊɫtʊs	iŋmˈuʤːu	mˈuʤːu				mult						əŋmˈyʧ				aŋmˈyʧ	mˈũj̃tu		mult											mˈuʧo				
MANY_10																																	fˈɔɾso																										
MANY_11																																	bɾavamˈeŋ																										bʀaːmɛ̃
MANY_12														bjɛ																																													
MANY_13															boku																																												
MANY_14																																				ɡʁɑ̃mɛ̃																							
MANY_2											tant		taːnt			tanc			tˈanto	tˈantu	tˈanto								tˈanʧe	tˈaːnti					mˈolto		tˈaŋti	tˈaŋti	tˈaŋt	tˈaŋt	tˈaŋʧi															tˈaŋti	tˈaŋti	tˈaŋti	
MANY_3																						trop	trwep																																				
MANY_4																																													bler	bler	bja	bler											
MANY_5																																											unmˈownt																
MANY_6												parˈɛʧ																				parˈikːjə																											
MANY_7																												dibˈɛːli																															
MANY_8																																asːˈajə																			asːˈai	asːˈai	asːˈai	asːˈai					
MANY_9																																																	mˈeða,mˈera	mˈedas									
