FULL_1	plinu~mplinu			pɫɛ	pɫe	pɫɛ	pɫe	pɫe	plajn	piːn	pin	piːn	pʎɛː	plɛ̃	plɛŋ		pʎir	pjɛno	pjeŋ	pləŋ	pɫeːnʊs	pɫeːnʊs	piŋ	piŋ		pje	pjee	ɐmplin		pleŋ	plẽj̃n	pjɛno	plɛ̃	pjɛŋ	pjɛŋ	pjɛŋ	pjeŋ	piːŋ		pin	plin	plajn	plaɲ	plɛjn	plajn	prenu	prenu						pjɛno	pjenu~pinu	pjeŋ	pjeŋ	pjɛŋ~pjeŋ	plɛ̃
FULL_2		enʎeno																							ʧɛːŋ				kinə																			kinu	kinu	kinu	ʧinu	ʎeno						
FULL_3																ʧeo																							ʃɐju																			
GIVE_1	daw	daɾ							dwor	dɛːr	dar	dɛːr			daː	daɾ	dɒ	dare	dɛr	dɛ	darɛ	darɛ	daː	da	dɛ	da	da	daw	da			dare		de	de	dɛ	dɛ	dɛ	daɾ	deə̯	ada	dar	dar	dar	dar		dare	daɾi	daɾɨ	daɾi~ɾaɾi	daɾi	daɾ	dare	da	dar	dar	dar	
GIVE_2				duna	donaɾ	duna	dona	donaɾ						dɔne																duna	dõneːr															donaj												dyne
GIVE_3													baʎiː																				baje																									
GIVE_4																																																										nne
GOOD_1	bunu	boŋ		bɔ~bɔn	bɔ~bɔn	bɔ~bɔn	bɔ~bɔn	bɔ~bɔn	buŋ	bɔwn	bon	bɔwn	bɔ̃	bɔ̃	bɔŋ	bo	bur	bwɔno	boŋ	boŋ	bɔnʊs	bɔnʊs	buŋ	buŋ	buŋ	by	buŋ	bun	bwonə~bbwonə	boŋ	bõn	bwɔno	bwɛ̃	buŋ	buŋ	buŋ	buŋ	boːŋ	bõ	bown	bun	bun	buŋ	bjen	bun	bonu	vonu	bɔnu	bɔnu	bwɔnu	bwɔnu	bweno	bɔno	bonu	boŋ	bɔŋ	boŋ	bɔ̃
GREEN_1	ve̯arde	beɾde		bɛɾt	bɛɾt	vɛɾt	bɛɾt	bɛɾt	vjard	verd	verd	vɛjrd	vɛ	vɛʁ	vɛrt	beɾde		verde	vert	vərt	wɪrɪdɪs	vɪrɪdɪs	vɛrde	verde	vɛːrde	ert~vert	veːrt	ve̯ardi	vɛrdə~vvɛrdə	veɾt	vɛrt	verde	vɛʁ	vɛrd	vɛrd	vɛrd	vɛrd	veːrt	veɾðɨ	veːr	verde	vɛrt	vɛrt	vɛrt	vɛrt	birdi	virde	viɾdi	viddɨ	viɾdi	viɾdi	beɾðe	verde	verde	vert	vert	verde	vɛʀ
GREEN_2																	zelen																																									
HAIR_1	peru	pelo														pelo	per											per		pɛw		pelo									pər					piluzu	pilos					pelo						
HAIR_2				kəβɛʎ		kəβɛj	kaβeʎ	kaβeʎ	kapej	kaviː	kavi	kaviː				kaβelo		kapello			kapɪɫɫʊs	kapɪɫɫʊs	kavelli	kavelli	kavɛːji		kavɛll		kapillə		ʧəvel	kapello	kavjo	kavɛj	kavɛj	kavɛj	kavej		kɐβelu	kavɛl		ɕəvɛls	cəvɛls	kəvɛʎs	ɕəvɛls			kapiɖɖi	kapiɖɖɨ	kapiɖɖi	kapiɖɖi		kapelli	kapillu	kavei	kavei	kavei	
HAIR_3					moɲo																																																					
HAIR_4													ʃevøː	ʃəvø	cavɛj				ɕavej	ɕavəj																		kavøj																				ʧyvɛ~ʧvɛ
HAIR_5																										kjej																																
HAND_1	mɨnə	mano		ma	ma	ma	ma	ma	mwoŋ	maŋ	man	maːn	mã	mɛ̃	maŋ	maŋ	mər	mano	maŋ	maŋ	manʊs	manʊs	maŋ	maŋ	maŋ	ma	maŋ	mɔnə	manə	maŋ	mẽj̃n	mano	mɛ̃	maŋ	maŋ	maŋ	maŋ	maŋ	mɐ̃w̃	mãn	mɨnə	mawn	maŋ	mawn	man	manu	manu	manu	manu	manu	manu	mano	mano	mano	maŋ	maŋ	maŋ	mwɛ̃
HEAD_1	kapu			kap	kap	kap	kap	kap													kapʊt	kapʊt							kapə			kapo																										
HEAD_2		tjesta							tjasta	tɛsta		tɛsta	teta	tɛt				tɛsta					testa	testa	tɛːsta					tɛsto		tɛsta	tjɛt	tɛsta	testa	tɛsta	testa	tɛsta		tɛə̯sta								tɛsta	tɛsta	tjɛsta	tɛsta		tɛsta		tɛsta	tɛsta	tɛsta	tjɛːs
HEAD_3		kabeθa														kaβeθa																							kɐβesɐ													kaβeθa		kapɔʧʧa				
HEAD_4									kup								kɒp											kap													kap																	
HEAD_5											kɔ															ko	koo																			kɔŋka	koŋka											
HEAD_6															caːf				ʧef												ʧjef																											
HEAD_7																				ʧə																							ceə															
HEAD_8																																										ɕaw		ɕaw	ɕew													
HEAR_1	avdu																																																									
HEAR_2		sentiɾ		sənti	sentiɾ	sənti	senti	sentiɾ	sentar	siŋtiːr	sintir	sɛjnteːr~sintɛjr			sintiː			sentire	sentir				seŋtiː	seŋti	seŋti	sinti~senti	senti		sənti					sɛŋte	sɛŋte	sɛŋte	seŋte	seːŋti		sinti			santɛkr					sɛntiɾi	sɛntɨɾɨ	sjɛntiɾi	sɛntiɾi		sentire	sinti	seŋtir	seŋtir	seŋtir	
HEAR_3													awire																																													
HEAR_4													ɛ̃tɛ̃dre~ɛtɛdre	ɑ̃tɑ̃dʁ																entɛndɾe			ɛ̃tɛ̃d													intɛndi	intendere											atɛ̃t
HEAR_5																owβiɾ					awdiːrɛ	awdiːrɛ									oir	udire							owviɾ			udir		udir	dudir							oiɾ						
HEAR_6																	avzi													awzi											aawzi																	
HEAR_7																				awdi																																						
HEAR_8																												ut																														
HEART_1	inimə																jirimæ																								inimə																	
HEART_2		koɾaθoŋ														koɾaθoŋ																							kuɾɐsɐ̃w̃													koɾaθon						
HEART_3				kɔɾ	kɔɾ	kɔ	kɔɾ	kɔɾ	kwor	koːr	kɔr	koːr	køː	kœʁ	kuːr			kwɔre	ker	kwer	kɔr	kɔr	kø	kø	kø	kør	køːr		kɔɾə	kɔɾ	kwœr	kwɔre	ʧœʁ	kør	kør	kør	kør	kør		kɔə̯r		kor	kor	kor	kɔwr	kɔru	koro	kɔɾi	kɔɾɨ	kwɔɾi	kɔɾi		kɔre	kɔre	kɔr	kɔr	kwɔr	kœːʀ
HEART_4																												burik																														
HEAVY_1	ɡrew																ɡrev				ɡrawɪs	ɡravɪs				ɡref		ɡrew				ɡrave		ɡrɛv	ɡrɛv	ɡrɛv	ɡrɛv				ɡrew	ɡref	ɡref	ɡref	ɡrɛjf	ɡraj	ɡrave									ɡrew		
HEAVY_2		pesao		pəzat~pəzan	pesat	pəzat	pezat~pezan	pezat	pezwont	peːz	pes	pɛjz	pɛzã		pezant	pesaðo		pesante	pezok	pəzɔk			pezaŋte	pezaːŋte	pezaːŋte		pezaːnt		pəsantə~pisantə	pezant	pəzãnt							pizaːŋt	pɨzaðu	pɛzãnt					pəzant			pisanti	pisantɨ	pisanti	pisanti	pesaðo	peso	pesu	pezaŋte		pezaŋte	pɛzã
HEAVY_3														luʁ																luɾd			luʁ																									
HEAVY_4																														pɛwʤe																												
HORN (ANATOMY)_1	kornu	kweɾno							kwarŋ	kɔren	kɔran	kɔːren	køːrna	kɔʁn	kwaːr	kɔɾno	korn	kɔrno	kɔrn	kɔrn	kɔrnuː	kɔrnuː	kɔːrnu	kɔrnu	kɔːrnu	køren	kɔrnu	korn	kɔrnə		kɔr	kɔrno	kɔʁn	kɔrn	kɔrn	kɔrn	kɔrn	kɔːrnu	koɾnu	kɔə̯ran	korn	kɔrnə	kɔrnə	kɔrnə	kɔrnə	kɔrru	korru	kɔɾnu	kɔnnu	kwɔɾnu	kwɔɾnu	kwerno	kɔrno	kornu	kɔrno	kɔrno	kɔrno	
HORN (ANATOMY)_2				baɲə	baɲa	baɲə	baɲɛ	baɲa																						bano																												
HORN (ANATOMY)_3																																							ʃifɾɨ																			
HORN (ANATOMY)_4																																												ɕjern														
HORN (ANATOMY)_5																																																										kwãn
I_1	jo			ʒɔ		ʒɔ											jo			je																																						
I_2	mine	mi		mə	me	mɛ	me	me	me~mi	mɛ	mi	me	maj~mɛ	mwa	me	miŋ	mire	me	me	me	meːd	meː	mi	mi	mi	me	mi	mini	me	me	moj	me	mi	mi	mi	mi	mi	miː	mɨ	me	mine		me	mej	maj	mɛj	me	mi	mi	mi	mi	mi	me	me	mi	mi	mi	mi
I_3		jo							ju						jo																																	ju	jɔ	jɔ~ju	ju							
I_4					jo																							jo																														
I_5							jɔ																																																			
I_6								jɔ																																																		
I_7													dɛ																																		deo											
I_8														ʒə					ʤe												ʤə																											
I_9																ɛw																							ew																			
I_10																		io											ijə~i			io																					io	io				
I_11																					ɛɡoː~ɛɡɔ	ɛɡɔ																																				
I_12																												jew		jew											jew	jaw		jew	ɛw													
I_13																												iwə															iə															
I_14																																	eʒ																									
I_15																																														dɛw												
I_16																																																				ɟ͡ʝo						
I_17																																																										ʤy
KILL_1	vatəm																																																									
KILL_2		mataɾ		məta	mataɾ	məta	mata	mataɾ		masɛːr	maʦar	masɛːr				mataɾ			maʦɛr	maʦɛ			massaː	ammassa	maʦʦɛ		maʦa							mase	mase	mase	masɛ	masɛ	mɐtaɾ			məʦar	məʦar	məʦar				ammaʦʦaɾi~mmaʦʦaɾi	ammaʦʦaɾɨ	ammaʦʦaɾi	ammaʦʦaɾi	mataɾ	ammaʦʦare	mmaʦʦa				
KILL_3									dramwor																																																	
KILL_4													twaː	tɥe																tya~tyja			tɥe																									tuwe
KILL_5															kopaː											køpa														akupeə̯					kəpar										kopar	kopar	kopar	
KILL_6																	uʧide	uʧʧidere											aʧʧiɾəɾə			anʧidere									auʧide																	
KILL_7																					ɔkkiːdɛrɛ	ɔkkiːdɛrɛ									oʦirə															boʧʧiri	bokkire											
KILL_8																												nek																														
KILL_9																																									aomorɨ																	
KNEE_1	ʒinukʎu															ʃeonʎo	ʒeruŋkʎu	ʤinɔkkjo					ʒenuʤʤu	zenuʤʤu	ʒenuʤʤu			zinukʎu	dənukkjə			ʤinɔkkjo									ʤenuŋkʲ					ʒenuɣu	benukkru	ʤinɔkkju~dinɔkkju~inɔkkju	ʤinɔkkju	ɾinwɔkkju	ɾinwɔʧʧu		ʤinɔkkjo	ʤinokkju	denɔʧo	denɔʧo	zenɔʧo	
KNEE_2		rodjeʎa																																																		roðiʎa						
KNEE_3				ʒənoʎ	ʧenoʎ	ʒunoj	ʒinoʎ	ʧinoʎ	ʤinwak~ʤinawk	znɔːʧ	ʒnɔʧ	ʒnɔːʧ	ðɛnœ~ðɛnɔ~ðɛnoj	ʒənu	ʤenɔli				ʒəneje	ʒənodl	ɡɛnʊ	ɡɛnʊ				zønøʧ	ʤinøʧʧ			ʤejnuj~ʤinuŋ	ʤənoʎ		eʒnu	ʤinuj	ʤinuj	ʤinuj	ʤinuj	znøʧ		ʒnɔʧ		ʒənuʎ	ʒənuʎ	ʒənuʎ	ʒnwoʎ													ʤynɔ
KNEE_4																																							ʒuɐʎu																			
KNEE_5																																																										ɲɲɔ
KNOW (SOMETHING)_1	ʃtiw																ʃti											ʃtiw													aʃti																	
KNOW (SOMETHING)_2		sabeɾ		saβɛ	saβeɾ	sɛβɾə	saβe~sapiɣe	saβeɾ	sapar	saver	saɛr	savɛjr	savaj	savwaʁ	saveː	saβeɾ		sapere	saer	savəj			saveː	savej	savɛj	sai	savɛ		sapɛ~sape	sawpɾe~saʧe	savojr	sapere	savweʁ	savɛj	savɛj	savɛj	savej	savej	sɐβeɾ	saveː		səvajr	səvɛkr	səver	səvajr			sapiɾi	sapiɾɨ	sapiɾi~sapiɾi	sapiɾi	saβeɾ	sapere	sape	saver	saer~saver	saver	sawɛ~sawɛʀ
KNOW (SOMETHING)_3																					skiːrɛ	skiːrɛ																								ʃiri	iskire											
LEAF_1	frɨnʒə																											frunzə													frunzə																	
LEAF_2		fweja		fuʎə	fuʎa	fuə	fuʎɛ	fuʎa	fwaʎa~fwaʎ	foja	fɔja	fɔja	foʎe	fœj	fwee	foʎa	foʎe	fɔʎʎa	foa		fɔlɪũ	fɔljũ	føʤʤa	føʤa	føːja	fɔja	føja		fɔʎʎə	fɥɛjo	fwœʎə	fɔʎʎa	fœl	føja	føja	føja	føja	fɔːja	foʎɐ	foja		feʎ	fiʎ	feʎ	føʎə	fɔlla	foʒa						fɔʎʎa	fɔja	fɔja	fɔja	fɔja	fuj
LEAF_3																				pleʧa																																						
LEAF_4																																																fɔɟɟa	fɔɟɟa	fwɔɟɟa	fɔɟɟa							
LEAF_5																																																		pampina	pammina							
LEAF_6																																																				oxa						
LIE (REST)_1	ʒaku																zaʧɒ											zak																														
LIE (REST)_2		estaɾtumbao			estaɾʧitat														eserbutaʒu~ʃterbutaʒu	ʃtɛpundu~veʃtərpundu																			iʃtaɾdɐjtaðu				ʃtartarə									estaɾtumbaðo			starbutado	starbutado		
LIE (REST)_3				əstastiɾat			astaastiɾat								jesidistiraːt			ɛsserezdrajato																																			ɛsserezdrajato				stardestira	
LIE (REST)_4						ʒɛwɾə																																																				
LIE (REST)_5								ʧitaɾse								dejtaɾse								sdrajaːse																																		
LIE (REST)_6										zakɛːr		ʒakɛːr~ʒakwer								ʤəʒər	jakeːrɛ	jakeːrɛ									ʤezir	ʤaʧere										ʤəʒajr		ʒer	ʤəʒajr													
LIE (REST)_7											kuʧars																		kukka																			kuɾkaɾisi	kukkaɾɨsɨ	kuɾkaɾisi								
LIE (REST)_8														ɛtʁkuʃe																			ɛtkuʧe																									ɛskuːʧeː
LIE (REST)_9																							eːseakweːɡoːw																																			
LIE (REST)_10																									ruverseːse																																	
LIE (REST)_11																										bøtasso	bytassʤu																															
LIE (REST)_12																													stakukkatə					stekuʤa	stekuʤa	stekuʤa	stɛkuʤa	stɛkwataː~vesikwataː			astakulkat~afikulkat						esserekolkadu~istarekolkadu											
LIE (REST)_13																																														abarrajkrokkaw												
LIE (REST)_14																																																			ʃtinniɾisi			ʃtɛnnese				
LIVER_1	ɕikatu~ixkatu	feɡado							fiɡwot		fɛɡat				fiaːt	fiɣaðo	fikɒʦ	feɡato					feɡatu	fiɡɛːtu	feɡatu				fɛɣatə~feɣatə~fekatə			feɡato							fiɣɐðu	feːɡat	fikat					fiɡaw	fikadu	fikatu	fikatu	fikatu	fikitu	iɣaðo	feɡato	fekatu~feðiɡu	feɡato	fɛɡato	fiɡa	
LIVER_2					feʧe		feʤe	feʧe					fɛðo																	feʤe																												
LIVER_3				feʤə										fwa																	fojə		fwɛ																									fwa
LIVER_4						feʤə																																																				
LIVER_5										fedeɡ		fedeɡ														fidek	fidɛk							fidik	fidik	fidik	fedik	fiːdik																				
LIVER_6																			fjanejɡɛr																																							
LIVER_7																				fujafoʃk																																						
LIVER_8																					jɛkʊr	jɔkʊr																																				
LIVER_9																												drop																														
LIVER_10																																										ɲirom	nirom		ɲərom~ɲirom													
LIVER_11																																										dir	dɛkr	dir														
LONG_1	lunɡu								luŋɡ	luŋɡ	luŋɡ	lɔŋɡ	lɔ̃	lɔ̃	luŋk	loŋɡo	luŋɡ	luŋɡo	loŋk	loŋk	ɫɔŋɡʊs	ɫɔŋɡʊs	luŋɡu	luŋɡu	luŋɡu	loŋk	loŋk	lunk	lwoŋɡə	loŋk	lõŋk	luŋɡo	lɔ̃	luŋɡ	luŋɡ	luŋɡ	luŋɡ	loːŋ		loŋɡ	luŋɡ	luŋ	luŋ	ljuŋ	luŋ	loŋɡu	loŋɡu	lɔŋɡu	lɔŋɡu	lwɔŋɡu	lwɔŋku		luŋɡo	loŋɡu	lɔŋk	lɔŋk	e̯oŋɡo	lɔ̃
LONG_2		ʎaɾɡo		ʎaɾk	ʎaɾk	ʎaɾk	ʎaɾk	ʎaɾk																																												laɾɡo						
LONG_3																																							kõmpɾiðu																			
LOUSE_1	pidukʎu								pedoklo						pedɔli	pioʎo	pedukʎu	pidɔkkjo					piɡøʤʤu	piɡøʤʤu				pidukʎu	pəɾukkjə		peoʎə	pidɔkkjo							pioʎu		pəduke					prioɣu	preukku	piɾɔkkju~pidɔkkju	piɾɔkkju~pidɔkkju	piɾwɔkkju	pɾuʧʧu		pidɔkkjo	piðokkju	pedɔʧo	pedɔʧo	peɔʧo~peoʧo	
LOUSE_2		pjojo		poʎ	poʎ	poj	poʎ	poʎ		pjoːʧ	vdɔʧ	pjoːʧ	pjy~pjyː	pu					poje	podl					pjøʤʤu	pjøʧ	pjøʧʧ						pu	puj	puj	puj	puj	pjøʧ		bdɔʧ		pluʎ	pluʎ	pluʎ	plwoʎ							pjoxo						pøː
LOUSE_3																					peːdɪs	peːdɪs								pezu																												
MALE PERSON_1	bərbatu																											bərbat													bərbat																	
MALE PERSON_2		ome		ɔmə	ɔme	ɔmu	ɔme	ɔme	om~jom	ɔm	ɔman	om	omo	ɔm	ɔm	ɔme		wɔmo	om			ɔmoː	ɔmmu	ɔmmu	ɔmmu	øm	omm		ɔmmə	ɔme	õmə	wɔmo	ɔ̃m	ɔm	ɔm	ɔm	ɔm	oːmaŋ	ɔmɐ̃j̃	om		um	om	um	om			ɔmu					ɔmo	ɔme		ɔm	ɔmo	ɔm
MALE PERSON_3																	muʃki															maskjo																	maskulu	maʃkulu								
MALE PERSON_4																				əl																																						
MALE PERSON_5																					wɪr	vɪr																																				
MALE PERSON_6																																														ommini	ommine				wɔmminu							
MALE PERSON_7																																																				ombɾe						
MALE PERSON_8																																																							ɔm			
MANY_1	multu	munʧo		moɫ	moɫt	moɫt	moɫ	moɫt	mwalt							mojto		molto			mʊɫtʊs	mʊɫtʊs						mult			mẽj̃nt	molto							mũj̃tu		mult											muʧo						
MANY_2										tant		taːnt			tanc			tanto								tanʧe	taːnti							taŋti	taŋti	taŋt	taŋt	taŋʧi															tanto	tantu	taŋti	taŋti	taŋti	
MANY_3											parɛʧ																		paɾikkjə																													
MANY_4													bjɛ																													bler	bler		bler													
MANY_5														boku																																												
MANY_6																	ʧuda																																									
MANY_7																	majmunt																							unmownt																		
MANY_8																			trop	trwep																																						
MANY_9																			nmuje																																							
MANY_10																							iŋmuʤʤu	muʤʤu										əŋmyʧ				aŋmyʧ																				
MANY_11																									dibɛːli																																	
MANY_12																													assajə																			assai	assai	assai	assai							
MANY_13																														fɔɾso																												
MANY_14																														bɾavameŋ			ɡʁɑ̃mɛ̃																									bʀaːmɛ̃
MANY_15																																												bja														
MANY_16																																														meða	medas											
MANY_17																																														mera												
MOON_1	lunə	ʎuna		ʎunə	ʎuna	ʎunə	ʎunɛ	ʎuna	lojna	luna	luna	luːna	lna	lyn	lune	lua	luræ	luna	luna	luna	ɫuːna	ɫuːna	lyŋŋa	lyŋŋa	lyːŋŋa	lyna	lyna	lunə	lunə	lyno	lỹnə	luna	lœn	lyŋa	lyŋa	lyŋa	lyŋa	lyŋa	luɐ	lowna	lunə	ʎinə	ʎiɲə	ʎinə	ʎynə	luna	luna	luna	luna	luna	luna	luna	luna	luna	luna	luna	luna~ɰuna	lyn
MOUNTAIN_1	munte	montaɲa		muntaɲə	muntaɲa	muntaɲə	muntaɲɛ~montaɲɛ	muntaɲa	mwant	muntaɲa	muntaɲa	muntaːɲa	mɔ̃taɲe	mɔ̃taɲ	mɔnt	montaɲa		montaɲɲa~monte			moːns	moːns		muntaɲa		montaɲa	muntaɲa	munti	muntaɲɲə	muntaɲo	mõntẽj̃ɲə	monte~montaɲa	mɔ̃tɛ̃ɲ	muŋt~muŋtaɲa	muŋtaɲa	muŋtaɲa	muŋtaɲa	muŋtaːɲa	mõntɐɲɐ~mõntɨ	mownt~muntãɲa	munte	muntoɲə	muntoɲə		muntoɲə	mɔnti	monte	muntaɲɲa	munti~muntaɲɲa	muntaɲɲa	muntaɲɲa	montaɲa	montaɲɲa~monte	monte	moŋtaɲa	moŋtaɲa	moŋtaɲa	mɔ̃taɲ
MOUNTAIN_2																	kodru																																									
MOUNTAIN_3																			krepa	krəp																																						
MOUNTAIN_4																							brikku		brikku																																	
MOUNTAIN_5																																												kwɔlm														
MOUTH_1	ɡurə												ɡrwɛ̃				ɡuræ																								ɡurə																	
MOUTH_2		boka		bokə	boka	bokə	bokɛ	boka		bɔka	bɔka	bɔka			bɔce	boka		bokka	boʧa	boʧa			bukka	bukka	bukka	boka	buka		vokkə	buko	boʧə	bokka	buk	buka	buka	buka	buka	buka	bokɐ	boka		bukə	bukə	bukə	bɔkə	bukka	vukka	vukka~ukka	bukka	vukka	vukka~ukka	boka	bokka	vokka	boka	boka	boka	
MOUTH_3									bwak																																																	
MOUTH_4														buʃ																																												buʧ
MOUTH_5																					oːs	oːs																																				
MOUTH_6																												rost																														
NAME_1	numə	nome		nɔm	nɔm	nɔm	nɔm	nɔm	nam	nɔm	nom	nɔm	nɔ̃	nɔ̃	nɔŋ	nome		nome	inom	inwem	noːmɛn	noːmɛn	numme	numme	numme	nɔm	nomm	numi	nɔmmə	num	nõm	nome	nɔ̃	nɔm	nɔm	nɔm	nɔm	nɔːm	nomɨ	nom	nume	num	nom	num	nom	nɔmini		nɔmu	numi	nwɔmu~nwɔmmu	nɔmi	nombɾe	nome	nome	nɔme	nɔme	nɔme	nɔ̃
NAME_2									nawŋ																																																	
NAME_3																	lume																														lummene											
NEAR_1	apro̯ape			əpɾɔp	pɾɔp	əpɾɔp	apɾɔp	pɾɔp									prope				prɔpɛ	prɔpɛ						pro̯api													apro̯ape																	
NEAR_2		θeɾka														θeɾka																																				θeɾka						
NEAR_3									aliʧ																	izi																																
NEAR_4										zvɛjn	vsin	vzejn						viʧino	daveʒiŋ	dawʒiŋ			veʒiːn	viʒin	viʒin		viziŋ		viʃinə~beʃinə					davziŋ	vziŋ	davziŋ	avziŋ	vziːŋ		bzẽn						biʒinu		viʧinu	vɨʧinu	viʧinu	viʧinu		viʧino	viʧinu	viziŋ	veziŋ	visiŋ	
NEAR_5												arɛjnt																																														
NEAR_6													pre	pʁɛ		pɾɛto														pɾɔʧe	prɛs	prɛsso	pʁe						pɾɔsimu																			tupʀɛ
NEAR_7															dɔnɟe																																											
NEAR_8																																							pɛɾtu																			
NEAR_9																																										dəmənajvəl	mənevəl	dəmənɛjvəl														
NEAR_10																																												dətjer														
NEAR_11																																													dəʃtruʃ													
NEAR_12																																															akante											
NEAR_13																																															akkurʦʦu											
NECK_1	ɡuʃe																											ɡuʃə																														
NECK_2		peskweθo														peskɔθo																							pɨʃkosu																			
NECK_3				kɔʎ	kɔʎ	kɔj	kɔʎ	kɔʎ	kwal	kɔːl	kɔl	kɔːl	ku~kuː	ku	kwɛl			kɔllo	kɔl	kɔl	kɔɫɫũ	kɔɫɫũ	køllu	kɔllu	koːllu	kɔl	kɔll		kwollə	kɔw~kuj	kol	kɔllo	kɔ	kɔl	kɔl	kɔl	kɔl	kɔl		kɔl					kuløʦ		koɖɖu	kɔɖɖu	kɔɖɖu	kwɔɖɖu	kwɔɖɖu	kweʎo	kɔllo	kollu	kɔl	kɔl	kɔe̯o	kõː
NECK_4																	ʧerbiʧe																																									
NECK_5																																									ɡɨt																	
NECK_6																																										kuljeʦ	kuljeʦ	kuljeʦ														
NECK_7																																														ʦuɣu												
NEW_1	now	nweu		nɔw	nɔw	nɔw	nɔw	nɔw	nuf~nwaf	noːv	nov	noːv	nove	nuvo	ɲuːf	nɔβo	nov	nwɔvo	nef	nwef	nɔwʊs	nɔvʊs	nøvu	nøːvu	nøːvu	nøf	nøːf	now	nwovə	nuvɛw	novel	nwɔvo	nuvjø	nøv	nøw	nøv	nøv	nøf	novu	nɔə̯v	now	nof	nof	nɛjf	nowf	now	novu	nɔvu	nɔvu	nwɔvu	nɔvu	nweβo	nɔvo	nɔu	novo	nɔw	novo	noveː~nyː
NIGHT_1	no̯apte	nweʧe		nit	nit	nit	nit	nit	nwat	nɔːt	nɔt	nɔːt~nɔːta			ɲɔt	nojte	nopte	nɔtte	net	nwet			nøtte	nøtte	nøʧʧe	nøʧ	nɔʧʧ	no̯apti	nɔttə		nɥit	nɔtte		nøjt	nøjt	nøjt	nøjt	nøʧ	nojtɨ	nɔta	no̯apte		noc		not	nɔtti	notte	nɔtti	nutti	nwɔtti	nɔtti	noʧe	nɔte	nɔtte	nɔt	nɔt	nɔte	
NIGHT_2													ne	nɥi																nɥe~niwe~niw			nɥi																									nyt
NIGHT_3																					nɔks	nɔks																				noɕ		noɕ														
NOSE_1	nare	naɾiθ		nas	nas	nas	nas	nas	nwos	nɛːz	nas	nɛːs	naː	ne	naːs	naɾiθ	nɒs	naso	nɛs	nɛs	naːssũ	naːssʊs	nazu	nazu	naːzu	nas	nas	nas	nasə	nas	nes	naso	naz	nas	naz	nas	nas	nas	nɐɾiʃ	neə̯z	nas	nas	nas	nas	nas	nazu	nasu	nasu	naska	nasu	nasu	naɾiθ	naso	nasu	nas	nas	nazo	ne
NOT_1	nu	noŋ		no	no	no	no	no	noŋ~no						nɔ	noŋ	nu	non	no	nenia	noːn	noːn	nu	nu	nɛ~nu			nu	nun	nuŋ~nani		non		nɛŋ	nɛŋ	nɛŋ	nɛŋ	neːŋ	nɐ̃w̃	n	nu				nu	nɔ	non	nɔ~nun	nɔ	nɔ	nun	no		non	no	no	no	nynɛ̃
NOT_2										nɔmia		mia														mia	miɲa																															
NOT_3											briza																																															
NOT_4													nepaː~nepaːz	nəpa																	nəpas		npwɛ̃	pa	pa		pa					beɕ	bec															
NOT_5																																												buk~bukə														
NOT_6																																																					un					
ONE_1	unu	uŋ		un	un	un	un	un		un	un	uːn~vɔn			uŋ	uŋ		uno	uŋ	uŋ	uːnʊs	uːnʊs	uŋ	yŋ	yːŋ		vyŋ	un	unə	yŋ	ỹn	uno		yŋ	yŋ	yŋ	yŋ	jyŋ		own	un	en	en	in	yn	unu	unu	unu	unu	unu	unu	un	uno	unu	uno	uŋ	uno	
ONE_2									jojŋ																																																	
ONE_3													jɔ̃~jɔ̃n																																													
ONE_4														œ̃												y							œ̃						ũ																			
ONE_5																	ur																																									
ONE_6																																																										ɛ̃
PERSON_1	omu	ome		ɔmə	ɔme	ɔmu	ɔme	ɔme	om~jom	ɔm		om	omo	ɔm	ɔm	ɔme	om	wɔmo	om	wɔmo	hɔmoː	ɔmoː	ɔmmu	ɔmmu		øm	omm	wom		ɔme	õmə	wɔmo	ɔ̃m	ɔm	ɔm	ɔm	ɔm	oːmaŋ	ɔmɐ̃j̃		om				uman								ɔmo	ɔmu		ɔm	ɔmo	
PERSON_2					peɾsona																																persoŋa																					
PERSON_3											stjan														kristjaŋ				krəstjanə																			kɾistjanu	kɾɨstjanu	kɾiʃtjanu	kɾiʃtjanu							
PERSON_4																																								sʧãn		kərʃɕawn	kərʃcaŋ	kərʃɕawn														
PERSON_5																																														ommini	ommine											
PERSON_6																																																				ombɾe						
PERSON_7																																																							ɔm			
PERSON_8																																																										ʤɛ̃
RAIN (PRECIPITATION)_1	plo̯aje			pɫuʒə	pɫuʧa	pɫuʒə	pɫuʒɛ	pɫuʧa	pluv				pʎoðe	plɥi	plɔje~plɔe		ploje			plweja								plo̯ajə		plɥɛjo	plɥiə		plœv								plo̯aje	pljɛvʤə	pljɛvʤə	pljɛvʤə	pløvʤə													plyːf
RAIN (PRECIPITATION)_2		ʎubja							plovaja	pjova	pjɔva								pjevja		pɫʊwɪa	pɫʊvja		puja										pjøva	pjøva	pjøva	pjøva	pjɔva		pjuva								kjuvuta	kjuvuta			ʎuβja			pjova	pjova	pjɔva~pjova	
RAIN (PRECIPITATION)_3												aːkva~aːkwa											ɛːɡwa		ɛːɡwa	akkwa	akkwa																							akkwa	akkwa							
RAIN (PRECIPITATION)_4																ʧojβa																							ʃuvɐ																			
RAIN (PRECIPITATION)_5																		pjɔʤʤa											kjɔʤʤə			pjɔʤʤa															proɡida						pjɔʤʤa	pjɔɟɟa				
RAIN (PRECIPITATION)_6																																														abba												
